,Nation,iso_code3,Year,fuelefficiency_trns_rail_passenger_hydrogen_km_per_litre
6632,Latin America & the Caribbean (IDA & IBRD countries),TLA,2047,0.10388064733
6633,Latin America & the Caribbean (IDA & IBRD countries),TLA,2048,0.10388064733
6634,Latin America & the Caribbean (IDA & IBRD countries),TLA,2049,0.10388064733
6635,Latin America & the Caribbean (IDA & IBRD countries),TLA,2050,0.10388064733
6636,Timor-Leste,TLS,2023,0.10388064733
6637,Timor-Leste,TLS,2024,0.10388064733
6638,Timor-Leste,TLS,2025,0.10388064733
6639,Timor-Leste,TLS,2026,0.10388064733
6640,Timor-Leste,TLS,2027,0.10388064733
6641,Timor-Leste,TLS,2028,0.10388064733
6642,Timor-Leste,TLS,2029,0.10388064733
6643,Timor-Leste,TLS,2030,0.10388064733
6644,Timor-Leste,TLS,2031,0.10388064733
6645,Timor-Leste,TLS,2032,0.10388064733
6646,Timor-Leste,TLS,2033,0.10388064733
6647,Timor-Leste,TLS,2034,0.10388064733
6648,Timor-Leste,TLS,2035,0.10388064733
6649,Timor-Leste,TLS,2036,0.10388064733
6650,Timor-Leste,TLS,2037,0.10388064733
6651,Timor-Leste,TLS,2038,0.10388064733
6652,Timor-Leste,TLS,2039,0.10388064733
6653,Timor-Leste,TLS,2040,0.10388064733
6654,Timor-Leste,TLS,2041,0.10388064733
6655,Timor-Leste,TLS,2042,0.10388064733
6656,Timor-Leste,TLS,2043,0.10388064733
6657,Timor-Leste,TLS,2044,0.10388064733
6658,Timor-Leste,TLS,2045,0.10388064733
6659,Timor-Leste,TLS,2046,0.10388064733
6660,Timor-Leste,TLS,2047,0.10388064733
6661,Timor-Leste,TLS,2048,0.10388064733
6662,Timor-Leste,TLS,2049,0.10388064733
6663,Timor-Leste,TLS,2050,0.10388064733
6664,Middle East & North Africa (IDA & IBRD countries),TMN,2023,0.10388064733
6665,Middle East & North Africa (IDA & IBRD countries),TMN,2024,0.10388064733
6666,Middle East & North Africa (IDA & IBRD countries),TMN,2025,0.10388064733
6667,Middle East & North Africa (IDA & IBRD countries),TMN,2026,0.10388064733
6668,Middle East & North Africa (IDA & IBRD countries),TMN,2027,0.10388064733
6669,Middle East & North Africa (IDA & IBRD countries),TMN,2028,0.10388064733
6670,Middle East & North Africa (IDA & IBRD countries),TMN,2029,0.10388064733
6671,Middle East & North Africa (IDA & IBRD countries),TMN,2030,0.10388064733
6672,Middle East & North Africa (IDA & IBRD countries),TMN,2031,0.10388064733
6673,Middle East & North Africa (IDA & IBRD countries),TMN,2032,0.10388064733
6674,Middle East & North Africa (IDA & IBRD countries),TMN,2033,0.10388064733
6675,Middle East & North Africa (IDA & IBRD countries),TMN,2034,0.10388064733
6676,Middle East & North Africa (IDA & IBRD countries),TMN,2035,0.10388064733
6677,Middle East & North Africa (IDA & IBRD countries),TMN,2036,0.10388064733
6678,Middle East & North Africa (IDA & IBRD countries),TMN,2037,0.10388064733
6679,Middle East & North Africa (IDA & IBRD countries),TMN,2038,0.10388064733
6680,Middle East & North Africa (IDA & IBRD countries),TMN,2039,0.10388064733
6681,Middle East & North Africa (IDA & IBRD countries),TMN,2040,0.10388064733
6682,Middle East & North Africa (IDA & IBRD countries),TMN,2041,0.10388064733
6683,Middle East & North Africa (IDA & IBRD countries),TMN,2042,0.10388064733
6684,Middle East & North Africa (IDA & IBRD countries),TMN,2043,0.10388064733
6685,Middle East & North Africa (IDA & IBRD countries),TMN,2044,0.10388064733
6686,Middle East & North Africa (IDA & IBRD countries),TMN,2045,0.10388064733
6687,Middle East & North Africa (IDA & IBRD countries),TMN,2046,0.10388064733
6688,Middle East & North Africa (IDA & IBRD countries),TMN,2047,0.10388064733
6689,Middle East & North Africa (IDA & IBRD countries),TMN,2048,0.10388064733
6690,Middle East & North Africa (IDA & IBRD countries),TMN,2049,0.10388064733
6691,Middle East & North Africa (IDA & IBRD countries),TMN,2050,0.10388064733
6692,Tonga,TON,2023,0.10388064733
6693,Tonga,TON,2024,0.10388064733
6694,Tonga,TON,2025,0.10388064733
6695,Tonga,TON,2026,0.10388064733
6696,Tonga,TON,2027,0.10388064733
6697,Tonga,TON,2028,0.10388064733
6698,Tonga,TON,2029,0.10388064733
6699,Tonga,TON,2030,0.10388064733
6700,Tonga,TON,2031,0.10388064733
6701,Tonga,TON,2032,0.10388064733
6702,Tonga,TON,2033,0.10388064733
6703,Tonga,TON,2034,0.10388064733
6704,Tonga,TON,2035,0.10388064733
6705,Tonga,TON,2036,0.10388064733
6706,Tonga,TON,2037,0.10388064733
6707,Tonga,TON,2038,0.10388064733
6708,Tonga,TON,2039,0.10388064733
6709,Tonga,TON,2040,0.10388064733
6710,Tonga,TON,2041,0.10388064733
6711,Tonga,TON,2042,0.10388064733
6712,Tonga,TON,2043,0.10388064733
6713,Tonga,TON,2044,0.10388064733
6714,Tonga,TON,2045,0.10388064733
6715,Tonga,TON,2046,0.10388064733
6716,Tonga,TON,2047,0.10388064733
6717,Tonga,TON,2048,0.10388064733
6718,Tonga,TON,2049,0.10388064733
6719,Tonga,TON,2050,0.10388064733
6720,South Asia (IDA & IBRD),TSA,2023,0.10388064733
6721,South Asia (IDA & IBRD),TSA,2024,0.10388064733
6722,South Asia (IDA & IBRD),TSA,2025,0.10388064733
6723,South Asia (IDA & IBRD),TSA,2026,0.10388064733
6724,South Asia (IDA & IBRD),TSA,2027,0.10388064733
6725,South Asia (IDA & IBRD),TSA,2028,0.10388064733
6726,South Asia (IDA & IBRD),TSA,2029,0.10388064733
6727,South Asia (IDA & IBRD),TSA,2030,0.10388064733
6728,South Asia (IDA & IBRD),TSA,2031,0.10388064733
6729,South Asia (IDA & IBRD),TSA,2032,0.10388064733
6730,South Asia (IDA & IBRD),TSA,2033,0.10388064733
6731,South Asia (IDA & IBRD),TSA,2034,0.10388064733
6732,South Asia (IDA & IBRD),TSA,2035,0.10388064733
6733,South Asia (IDA & IBRD),TSA,2036,0.10388064733
6734,South Asia (IDA & IBRD),TSA,2037,0.10388064733
6735,South Asia (IDA & IBRD),TSA,2038,0.10388064733
6736,South Asia (IDA & IBRD),TSA,2039,0.10388064733
6737,South Asia (IDA & IBRD),TSA,2040,0.10388064733
6738,South Asia (IDA & IBRD),TSA,2041,0.10388064733
6739,South Asia (IDA & IBRD),TSA,2042,0.10388064733
6740,South Asia (IDA & IBRD),TSA,2043,0.10388064733
6741,South Asia (IDA & IBRD),TSA,2044,0.10388064733
6742,South Asia (IDA & IBRD),TSA,2045,0.10388064733
6743,South Asia (IDA & IBRD),TSA,2046,0.10388064733
6744,South Asia (IDA & IBRD),TSA,2047,0.10388064733
6745,South Asia (IDA & IBRD),TSA,2048,0.10388064733
6746,South Asia (IDA & IBRD),TSA,2049,0.10388064733
6747,South Asia (IDA & IBRD),TSA,2050,0.10388064733
6748,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,0.10388064733
6749,Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,0.10388064733
6750,Sub-Saharan Africa (IDA & IBRD countries),TSS,2025,0.10388064733
6751,Sub-Saharan Africa (IDA & IBRD countries),TSS,2026,0.10388064733
6752,Sub-Saharan Africa (IDA & IBRD countries),TSS,2027,0.10388064733
6753,Sub-Saharan Africa (IDA & IBRD countries),TSS,2028,0.10388064733
6754,Sub-Saharan Africa (IDA & IBRD countries),TSS,2029,0.10388064733
6755,Sub-Saharan Africa (IDA & IBRD countries),TSS,2030,0.10388064733
6756,Sub-Saharan Africa (IDA & IBRD countries),TSS,2031,0.10388064733
6757,Sub-Saharan Africa (IDA & IBRD countries),TSS,2032,0.10388064733
6758,Sub-Saharan Africa (IDA & IBRD countries),TSS,2033,0.10388064733
6759,Sub-Saharan Africa (IDA & IBRD countries),TSS,2034,0.10388064733
6760,Sub-Saharan Africa (IDA & IBRD countries),TSS,2035,0.10388064733
6761,Sub-Saharan Africa (IDA & IBRD countries),TSS,2036,0.10388064733
6762,Sub-Saharan Africa (IDA & IBRD countries),TSS,2037,0.10388064733
6763,Sub-Saharan Africa (IDA & IBRD countries),TSS,2038,0.10388064733
6764,Sub-Saharan Africa (IDA & IBRD countries),TSS,2039,0.10388064733
6765,Sub-Saharan Africa (IDA & IBRD countries),TSS,2040,0.10388064733
6766,Sub-Saharan Africa (IDA & IBRD countries),TSS,2041,0.10388064733
6767,Sub-Saharan Africa (IDA & IBRD countries),TSS,2042,0.10388064733
6768,Sub-Saharan Africa (IDA & IBRD countries),TSS,2043,0.10388064733
6769,Sub-Saharan Africa (IDA & IBRD countries),TSS,2044,0.10388064733
6770,Sub-Saharan Africa (IDA & IBRD countries),TSS,2045,0.10388064733
6771,Sub-Saharan Africa (IDA & IBRD countries),TSS,2046,0.10388064733
6772,Sub-Saharan Africa (IDA & IBRD countries),TSS,2047,0.10388064733
6773,Sub-Saharan Africa (IDA & IBRD countries),TSS,2048,0.10388064733
6774,Sub-Saharan Africa (IDA & IBRD countries),TSS,2049,0.10388064733
6775,Sub-Saharan Africa (IDA & IBRD countries),TSS,2050,0.10388064733
6776,Trinidad and Tobago,TTO,2023,0.10388064733
6777,Trinidad and Tobago,TTO,2024,0.10388064733
6778,Trinidad and Tobago,TTO,2025,0.10388064733
6779,Trinidad and Tobago,TTO,2026,0.10388064733
6780,Trinidad and Tobago,TTO,2027,0.10388064733
6781,Trinidad and Tobago,TTO,2028,0.10388064733
6782,Trinidad and Tobago,TTO,2029,0.10388064733
6783,Trinidad and Tobago,TTO,2030,0.10388064733
6784,Trinidad and Tobago,TTO,2031,0.10388064733
6785,Trinidad and Tobago,TTO,2032,0.10388064733
6786,Trinidad and Tobago,TTO,2033,0.10388064733
6787,Trinidad and Tobago,TTO,2034,0.10388064733
6788,Trinidad and Tobago,TTO,2035,0.10388064733
6789,Trinidad and Tobago,TTO,2036,0.10388064733
6790,Trinidad and Tobago,TTO,2037,0.10388064733
6791,Trinidad and Tobago,TTO,2038,0.10388064733
6792,Trinidad and Tobago,TTO,2039,0.10388064733
6793,Trinidad and Tobago,TTO,2040,0.10388064733
6794,Trinidad and Tobago,TTO,2041,0.10388064733
6795,Trinidad and Tobago,TTO,2042,0.10388064733
6796,Trinidad and Tobago,TTO,2043,0.10388064733
6797,Trinidad and Tobago,TTO,2044,0.10388064733
6798,Trinidad and Tobago,TTO,2045,0.10388064733
6799,Trinidad and Tobago,TTO,2046,0.10388064733
6800,Trinidad and Tobago,TTO,2047,0.10388064733
6801,Trinidad and Tobago,TTO,2048,0.10388064733
6802,Trinidad and Tobago,TTO,2049,0.10388064733
6803,Trinidad and Tobago,TTO,2050,0.10388064733
6804,Tunisia,TUN,2023,0.10388064733
6805,Tunisia,TUN,2024,0.10388064733
6806,Tunisia,TUN,2025,0.10388064733
6807,Tunisia,TUN,2026,0.10388064733
6808,Tunisia,TUN,2027,0.10388064733
6809,Tunisia,TUN,2028,0.10388064733
6810,Tunisia,TUN,2029,0.10388064733
6811,Tunisia,TUN,2030,0.10388064733
6812,Tunisia,TUN,2031,0.10388064733
6813,Tunisia,TUN,2032,0.10388064733
6814,Tunisia,TUN,2033,0.10388064733
6815,Tunisia,TUN,2034,0.10388064733
6816,Tunisia,TUN,2035,0.10388064733
6817,Tunisia,TUN,2036,0.10388064733
6818,Tunisia,TUN,2037,0.10388064733
6819,Tunisia,TUN,2038,0.10388064733
6820,Tunisia,TUN,2039,0.10388064733
6821,Tunisia,TUN,2040,0.10388064733
6822,Tunisia,TUN,2041,0.10388064733
6823,Tunisia,TUN,2042,0.10388064733
6824,Tunisia,TUN,2043,0.10388064733
6825,Tunisia,TUN,2044,0.10388064733
6826,Tunisia,TUN,2045,0.10388064733
6827,Tunisia,TUN,2046,0.10388064733
6828,Tunisia,TUN,2047,0.10388064733
6829,Tunisia,TUN,2048,0.10388064733
6830,Tunisia,TUN,2049,0.10388064733
6831,Tunisia,TUN,2050,0.10388064733
6832,Turkiye,TUR,2023,0.10388064733
6833,Turkiye,TUR,2024,0.10388064733
6834,Turkiye,TUR,2025,0.10388064733
6835,Turkiye,TUR,2026,0.10388064733
6836,Turkiye,TUR,2027,0.10388064733
6837,Turkiye,TUR,2028,0.10388064733
6838,Turkiye,TUR,2029,0.10388064733
6839,Turkiye,TUR,2030,0.10388064733
6840,Turkiye,TUR,2031,0.10388064733
6841,Turkiye,TUR,2032,0.10388064733
6842,Turkiye,TUR,2033,0.10388064733
6843,Turkiye,TUR,2034,0.10388064733
6844,Turkiye,TUR,2035,0.10388064733
6845,Turkiye,TUR,2036,0.10388064733
6846,Turkiye,TUR,2037,0.10388064733
6847,Turkiye,TUR,2038,0.10388064733
6848,Turkiye,TUR,2039,0.10388064733
6849,Turkiye,TUR,2040,0.10388064733
6850,Turkiye,TUR,2041,0.10388064733
6851,Turkiye,TUR,2042,0.10388064733
6852,Turkiye,TUR,2043,0.10388064733
6853,Turkiye,TUR,2044,0.10388064733
6854,Turkiye,TUR,2045,0.10388064733
6855,Turkiye,TUR,2046,0.10388064733
6856,Turkiye,TUR,2047,0.10388064733
6857,Turkiye,TUR,2048,0.10388064733
6858,Turkiye,TUR,2049,0.10388064733
6859,Turkiye,TUR,2050,0.10388064733
6860,Tuvalu,TUV,2023,0.10388064733
6861,Tuvalu,TUV,2024,0.10388064733
6862,Tuvalu,TUV,2025,0.10388064733
6863,Tuvalu,TUV,2026,0.10388064733
6864,Tuvalu,TUV,2027,0.10388064733
6865,Tuvalu,TUV,2028,0.10388064733
6866,Tuvalu,TUV,2029,0.10388064733
6867,Tuvalu,TUV,2030,0.10388064733
6868,Tuvalu,TUV,2031,0.10388064733
6869,Tuvalu,TUV,2032,0.10388064733
6870,Tuvalu,TUV,2033,0.10388064733
6871,Tuvalu,TUV,2034,0.10388064733
6872,Tuvalu,TUV,2035,0.10388064733
6873,Tuvalu,TUV,2036,0.10388064733
6874,Tuvalu,TUV,2037,0.10388064733
6875,Tuvalu,TUV,2038,0.10388064733
6876,Tuvalu,TUV,2039,0.10388064733
6877,Tuvalu,TUV,2040,0.10388064733
6878,Tuvalu,TUV,2041,0.10388064733
6879,Tuvalu,TUV,2042,0.10388064733
6880,Tuvalu,TUV,2043,0.10388064733
6881,Tuvalu,TUV,2044,0.10388064733
6882,Tuvalu,TUV,2045,0.10388064733
6883,Tuvalu,TUV,2046,0.10388064733
6884,Tuvalu,TUV,2047,0.10388064733
6885,Tuvalu,TUV,2048,0.10388064733
6886,Tuvalu,TUV,2049,0.10388064733
6887,Tuvalu,TUV,2050,0.10388064733
6888,Tanzania,TZA,2023,0.10388064733
6889,Tanzania,TZA,2024,0.10388064733
6890,Tanzania,TZA,2025,0.10388064733
6891,Tanzania,TZA,2026,0.10388064733
6892,Tanzania,TZA,2027,0.10388064733
6893,Tanzania,TZA,2028,0.10388064733
6894,Tanzania,TZA,2029,0.10388064733
6895,Tanzania,TZA,2030,0.10388064733
6896,Tanzania,TZA,2031,0.10388064733
6897,Tanzania,TZA,2032,0.10388064733
6898,Tanzania,TZA,2033,0.10388064733
6899,Tanzania,TZA,2034,0.10388064733
6900,Tanzania,TZA,2035,0.10388064733
6901,Tanzania,TZA,2036,0.10388064733
6902,Tanzania,TZA,2037,0.10388064733
6903,Tanzania,TZA,2038,0.10388064733
6904,Tanzania,TZA,2039,0.10388064733
6905,Tanzania,TZA,2040,0.10388064733
6906,Tanzania,TZA,2041,0.10388064733
6907,Tanzania,TZA,2042,0.10388064733
6908,Tanzania,TZA,2043,0.10388064733
6909,Tanzania,TZA,2044,0.10388064733
6910,Tanzania,TZA,2045,0.10388064733
6911,Tanzania,TZA,2046,0.10388064733
6912,Tanzania,TZA,2047,0.10388064733
6913,Tanzania,TZA,2048,0.10388064733
6914,Tanzania,TZA,2049,0.10388064733
6915,Tanzania,TZA,2050,0.10388064733
6916,Uganda,UGA,2023,0.10388064733
6917,Uganda,UGA,2024,0.10388064733
6918,Uganda,UGA,2025,0.10388064733
6919,Uganda,UGA,2026,0.10388064733
6920,Uganda,UGA,2027,0.10388064733
6921,Uganda,UGA,2028,0.10388064733
6922,Uganda,UGA,2029,0.10388064733
6923,Uganda,UGA,2030,0.10388064733
6924,Uganda,UGA,2031,0.10388064733
6925,Uganda,UGA,2032,0.10388064733
6926,Uganda,UGA,2033,0.10388064733
6927,Uganda,UGA,2034,0.10388064733
6928,Uganda,UGA,2035,0.10388064733
6929,Uganda,UGA,2036,0.10388064733
6930,Uganda,UGA,2037,0.10388064733
6931,Uganda,UGA,2038,0.10388064733
6932,Uganda,UGA,2039,0.10388064733
6933,Uganda,UGA,2040,0.10388064733
6934,Uganda,UGA,2041,0.10388064733
6935,Uganda,UGA,2042,0.10388064733
6936,Uganda,UGA,2043,0.10388064733
6937,Uganda,UGA,2044,0.10388064733
6938,Uganda,UGA,2045,0.10388064733
6939,Uganda,UGA,2046,0.10388064733
6940,Uganda,UGA,2047,0.10388064733
6941,Uganda,UGA,2048,0.10388064733
6942,Uganda,UGA,2049,0.10388064733
6943,Uganda,UGA,2050,0.10388064733
6944,Ukraine,UKR,2023,0.10388064733
6945,Ukraine,UKR,2024,0.10388064733
6946,Ukraine,UKR,2025,0.10388064733
6947,Ukraine,UKR,2026,0.10388064733
6948,Ukraine,UKR,2027,0.10388064733
6949,Ukraine,UKR,2028,0.10388064733
6950,Ukraine,UKR,2029,0.10388064733
6951,Ukraine,UKR,2030,0.10388064733
6952,Ukraine,UKR,2031,0.10388064733
6953,Ukraine,UKR,2032,0.10388064733
6954,Ukraine,UKR,2033,0.10388064733
6955,Ukraine,UKR,2034,0.10388064733
6956,Ukraine,UKR,2035,0.10388064733
6957,Ukraine,UKR,2036,0.10388064733
6958,Ukraine,UKR,2037,0.10388064733
6959,Ukraine,UKR,2038,0.10388064733
6960,Ukraine,UKR,2039,0.10388064733
6961,Ukraine,UKR,2040,0.10388064733
6962,Ukraine,UKR,2041,0.10388064733
6963,Ukraine,UKR,2042,0.10388064733
6964,Ukraine,UKR,2043,0.10388064733
6965,Ukraine,UKR,2044,0.10388064733
6966,Ukraine,UKR,2045,0.10388064733
6967,Ukraine,UKR,2046,0.10388064733
6968,Ukraine,UKR,2047,0.10388064733
6969,Ukraine,UKR,2048,0.10388064733
6970,Ukraine,UKR,2049,0.10388064733
6971,Ukraine,UKR,2050,0.10388064733
6972,Upper middle income,UMC,2023,0.10388064733
6973,Upper middle income,UMC,2024,0.10388064733
6974,Upper middle income,UMC,2025,0.10388064733
6975,Upper middle income,UMC,2026,0.10388064733
6976,Upper middle income,UMC,2027,0.10388064733
6977,Upper middle income,UMC,2028,0.10388064733
6978,Upper middle income,UMC,2029,0.10388064733
6979,Upper middle income,UMC,2030,0.10388064733
6980,Upper middle income,UMC,2031,0.10388064733
6981,Upper middle income,UMC,2032,0.10388064733
6982,Upper middle income,UMC,2033,0.10388064733
6983,Upper middle income,UMC,2034,0.10388064733
6984,Upper middle income,UMC,2035,0.10388064733
6985,Upper middle income,UMC,2036,0.10388064733
6986,Upper middle income,UMC,2037,0.10388064733
6987,Upper middle income,UMC,2038,0.10388064733
6988,Upper middle income,UMC,2039,0.10388064733
6989,Upper middle income,UMC,2040,0.10388064733
6990,Upper middle income,UMC,2041,0.10388064733
6991,Upper middle income,UMC,2042,0.10388064733
6992,Upper middle income,UMC,2043,0.10388064733
6993,Upper middle income,UMC,2044,0.10388064733
6994,Upper middle income,UMC,2045,0.10388064733
6995,Upper middle income,UMC,2046,0.10388064733
6996,Upper middle income,UMC,2047,0.10388064733
6997,Upper middle income,UMC,2048,0.10388064733
6998,Upper middle income,UMC,2049,0.10388064733
6999,Upper middle income,UMC,2050,0.10388064733
7000,Uruguay,URY,2023,0.10388064733
7001,Uruguay,URY,2024,0.10388064733
7002,Uruguay,URY,2025,0.10388064733
7003,Uruguay,URY,2026,0.10388064733
7004,Uruguay,URY,2027,0.10388064733
7005,Uruguay,URY,2028,0.10388064733
7006,Uruguay,URY,2029,0.10388064733
7007,Uruguay,URY,2030,0.10388064733
7008,Uruguay,URY,2031,0.10388064733
7009,Uruguay,URY,2032,0.10388064733
7010,Uruguay,URY,2033,0.10388064733
7011,Uruguay,URY,2034,0.10388064733
7012,Uruguay,URY,2035,0.10388064733
7013,Uruguay,URY,2036,0.10388064733
7014,Uruguay,URY,2037,0.10388064733
7015,Uruguay,URY,2038,0.10388064733
7016,Uruguay,URY,2039,0.10388064733
7017,Uruguay,URY,2040,0.10388064733
7018,Uruguay,URY,2041,0.10388064733
7019,Uruguay,URY,2042,0.10388064733
7020,Uruguay,URY,2043,0.10388064733
7021,Uruguay,URY,2044,0.10388064733
7022,Uruguay,URY,2045,0.10388064733
7023,Uruguay,URY,2046,0.10388064733
7024,Uruguay,URY,2047,0.10388064733
7025,Uruguay,URY,2048,0.10388064733
7026,Uruguay,URY,2049,0.10388064733
7027,Uruguay,URY,2050,0.10388064733
7028,United States,USA,2023,0.10388064733
7029,United States,USA,2024,0.10388064733
7030,United States,USA,2025,0.10388064733
7031,United States,USA,2026,0.10388064733
7032,United States,USA,2027,0.10388064733
7033,United States,USA,2028,0.10388064733
7034,United States,USA,2029,0.10388064733
7035,United States,USA,2030,0.10388064733
7036,United States,USA,2031,0.10388064733
7037,United States,USA,2032,0.10388064733
7038,United States,USA,2033,0.10388064733
7039,United States,USA,2034,0.10388064733
7040,United States,USA,2035,0.10388064733
7041,United States,USA,2036,0.10388064733
7042,United States,USA,2037,0.10388064733
7043,United States,USA,2038,0.10388064733
7044,United States,USA,2039,0.10388064733
7045,United States,USA,2040,0.10388064733
7046,United States,USA,2041,0.10388064733
7047,United States,USA,2042,0.10388064733
7048,United States,USA,2043,0.10388064733
7049,United States,USA,2044,0.10388064733
7050,United States,USA,2045,0.10388064733
7051,United States,USA,2046,0.10388064733
7052,United States,USA,2047,0.10388064733
7053,United States,USA,2048,0.10388064733
7054,United States,USA,2049,0.10388064733
7055,United States,USA,2050,0.10388064733
7056,Uzbekistan,UZB,2023,0.10388064733
7057,Uzbekistan,UZB,2024,0.10388064733
7058,Uzbekistan,UZB,2025,0.10388064733
7059,Uzbekistan,UZB,2026,0.10388064733
7060,Uzbekistan,UZB,2027,0.10388064733
7061,Uzbekistan,UZB,2028,0.10388064733
7062,Uzbekistan,UZB,2029,0.10388064733
7063,Uzbekistan,UZB,2030,0.10388064733
7064,Uzbekistan,UZB,2031,0.10388064733
7065,Uzbekistan,UZB,2032,0.10388064733
7066,Uzbekistan,UZB,2033,0.10388064733
7067,Uzbekistan,UZB,2034,0.10388064733
7068,Uzbekistan,UZB,2035,0.10388064733
7069,Uzbekistan,UZB,2036,0.10388064733
7070,Uzbekistan,UZB,2037,0.10388064733
7071,Uzbekistan,UZB,2038,0.10388064733
7072,Uzbekistan,UZB,2039,0.10388064733
7073,Uzbekistan,UZB,2040,0.10388064733
7074,Uzbekistan,UZB,2041,0.10388064733
7075,Uzbekistan,UZB,2042,0.10388064733
7076,Uzbekistan,UZB,2043,0.10388064733
7077,Uzbekistan,UZB,2044,0.10388064733
7078,Uzbekistan,UZB,2045,0.10388064733
7079,Uzbekistan,UZB,2046,0.10388064733
7080,Uzbekistan,UZB,2047,0.10388064733
7081,Uzbekistan,UZB,2048,0.10388064733
7082,Uzbekistan,UZB,2049,0.10388064733
7083,Uzbekistan,UZB,2050,0.10388064733
7084,St. Vincent and the Grenadines,VCT,2023,0.10388064733
7085,St. Vincent and the Grenadines,VCT,2024,0.10388064733
7086,St. Vincent and the Grenadines,VCT,2025,0.10388064733
7087,St. Vincent and the Grenadines,VCT,2026,0.10388064733
7088,St. Vincent and the Grenadines,VCT,2027,0.10388064733
7089,St. Vincent and the Grenadines,VCT,2028,0.10388064733
7090,St. Vincent and the Grenadines,VCT,2029,0.10388064733
7091,St. Vincent and the Grenadines,VCT,2030,0.10388064733
7092,St. Vincent and the Grenadines,VCT,2031,0.10388064733
7093,St. Vincent and the Grenadines,VCT,2032,0.10388064733
