Year,cost_enfu_fuel_coal_usd_per_m3,iso_code3,Nation
2022,174.9001499,SYC,Seychelles
2023,174.9001499,SYC,Seychelles
2024,174.9001499,SYC,Seychelles
2025,174.9001499,SYC,Seychelles
2026,174.9001499,SYC,Seychelles
2027,174.9001499,SYC,Seychelles
2028,174.9001499,SYC,Seychelles
2029,174.9001499,SYC,Seychelles
2030,174.9001499,SYC,Seychelles
2031,174.9001499,SYC,Seychelles
2032,174.9001499,SYC,Seychelles
2033,174.9001499,SYC,Seychelles
2034,174.9001499,SYC,Seychelles
2035,174.9001499,SYC,Seychelles
2036,174.9001499,SYC,Seychelles
2037,174.9001499,SYC,Seychelles
2038,174.9001499,SYC,Seychelles
2039,174.9001499,SYC,Seychelles
2040,174.9001499,SYC,Seychelles
2041,174.9001499,SYC,Seychelles
2042,174.9001499,SYC,Seychelles
2043,174.9001499,SYC,Seychelles
2044,174.9001499,SYC,Seychelles
2045,174.9001499,SYC,Seychelles
2046,174.9001499,SYC,Seychelles
2047,174.9001499,SYC,Seychelles
2048,174.9001499,SYC,Seychelles
2049,174.9001499,SYC,Seychelles
2050,174.9001499,SYC,Seychelles
2022,174.9001499,SYR,Syrian Arab Republic
2023,174.9001499,SYR,Syrian Arab Republic
2024,174.9001499,SYR,Syrian Arab Republic
2025,174.9001499,SYR,Syrian Arab Republic
2026,174.9001499,SYR,Syrian Arab Republic
2027,174.9001499,SYR,Syrian Arab Republic
2028,174.9001499,SYR,Syrian Arab Republic
2029,174.9001499,SYR,Syrian Arab Republic
2030,174.9001499,SYR,Syrian Arab Republic
2031,174.9001499,SYR,Syrian Arab Republic
2032,174.9001499,SYR,Syrian Arab Republic
2033,174.9001499,SYR,Syrian Arab Republic
2034,174.9001499,SYR,Syrian Arab Republic
2035,174.9001499,SYR,Syrian Arab Republic
2036,174.9001499,SYR,Syrian Arab Republic
2037,174.9001499,SYR,Syrian Arab Republic
2038,174.9001499,SYR,Syrian Arab Republic
2039,174.9001499,SYR,Syrian Arab Republic
2040,174.9001499,SYR,Syrian Arab Republic
2041,174.9001499,SYR,Syrian Arab Republic
2042,174.9001499,SYR,Syrian Arab Republic
2043,174.9001499,SYR,Syrian Arab Republic
2044,174.9001499,SYR,Syrian Arab Republic
2045,174.9001499,SYR,Syrian Arab Republic
2046,174.9001499,SYR,Syrian Arab Republic
2047,174.9001499,SYR,Syrian Arab Republic
2048,174.9001499,SYR,Syrian Arab Republic
2049,174.9001499,SYR,Syrian Arab Republic
2050,174.9001499,SYR,Syrian Arab Republic
2022,174.9001499,TCA,Turks and Caicos Islands
2023,174.9001499,TCA,Turks and Caicos Islands
2024,174.9001499,TCA,Turks and Caicos Islands
2025,174.9001499,TCA,Turks and Caicos Islands
2026,174.9001499,TCA,Turks and Caicos Islands
2027,174.9001499,TCA,Turks and Caicos Islands
2028,174.9001499,TCA,Turks and Caicos Islands
2029,174.9001499,TCA,Turks and Caicos Islands
2030,174.9001499,TCA,Turks and Caicos Islands
2031,174.9001499,TCA,Turks and Caicos Islands
2032,174.9001499,TCA,Turks and Caicos Islands
2033,174.9001499,TCA,Turks and Caicos Islands
2034,174.9001499,TCA,Turks and Caicos Islands
2035,174.9001499,TCA,Turks and Caicos Islands
2036,174.9001499,TCA,Turks and Caicos Islands
2037,174.9001499,TCA,Turks and Caicos Islands
2038,174.9001499,TCA,Turks and Caicos Islands
2039,174.9001499,TCA,Turks and Caicos Islands
2040,174.9001499,TCA,Turks and Caicos Islands
2041,174.9001499,TCA,Turks and Caicos Islands
2042,174.9001499,TCA,Turks and Caicos Islands
2043,174.9001499,TCA,Turks and Caicos Islands
2044,174.9001499,TCA,Turks and Caicos Islands
2045,174.9001499,TCA,Turks and Caicos Islands
2046,174.9001499,TCA,Turks and Caicos Islands
2047,174.9001499,TCA,Turks and Caicos Islands
2048,174.9001499,TCA,Turks and Caicos Islands
2049,174.9001499,TCA,Turks and Caicos Islands
2050,174.9001499,TCA,Turks and Caicos Islands
2022,174.9001499,TCD,Chad
2023,174.9001499,TCD,Chad
2024,174.9001499,TCD,Chad
2025,174.9001499,TCD,Chad
2026,174.9001499,TCD,Chad
2027,174.9001499,TCD,Chad
2028,174.9001499,TCD,Chad
2029,174.9001499,TCD,Chad
2030,174.9001499,TCD,Chad
2031,174.9001499,TCD,Chad
2032,174.9001499,TCD,Chad
2033,174.9001499,TCD,Chad
2034,174.9001499,TCD,Chad
2035,174.9001499,TCD,Chad
2036,174.9001499,TCD,Chad
2037,174.9001499,TCD,Chad
2038,174.9001499,TCD,Chad
2039,174.9001499,TCD,Chad
2040,174.9001499,TCD,Chad
2041,174.9001499,TCD,Chad
2042,174.9001499,TCD,Chad
2043,174.9001499,TCD,Chad
2044,174.9001499,TCD,Chad
2045,174.9001499,TCD,Chad
2046,174.9001499,TCD,Chad
2047,174.9001499,TCD,Chad
2048,174.9001499,TCD,Chad
2049,174.9001499,TCD,Chad
2050,174.9001499,TCD,Chad
2022,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2023,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2024,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2025,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2026,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2027,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2028,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2029,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2030,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2031,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2032,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2033,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2034,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2035,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2036,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2037,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2038,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2039,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2040,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2041,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2042,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2043,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2044,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2045,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2046,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2047,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2048,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2049,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2050,174.9001499,TEA,East Asia & Pacific (IDA & IBRD countries)
2022,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2023,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2024,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2025,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2026,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2027,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2028,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2029,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2030,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2031,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2032,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2033,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2034,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2035,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2036,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2037,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2038,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2039,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2040,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2041,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2042,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2043,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2044,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2045,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2046,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2047,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2048,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2049,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2050,174.9001499,TEC,Europe & Central Asia (IDA & IBRD countries)
2022,174.9001499,TGO,Togo
2023,174.9001499,TGO,Togo
2024,174.9001499,TGO,Togo
2025,174.9001499,TGO,Togo
2026,174.9001499,TGO,Togo
2027,174.9001499,TGO,Togo
2028,174.9001499,TGO,Togo
2029,174.9001499,TGO,Togo
2030,174.9001499,TGO,Togo
2031,174.9001499,TGO,Togo
2032,174.9001499,TGO,Togo
2033,174.9001499,TGO,Togo
2034,174.9001499,TGO,Togo
2035,174.9001499,TGO,Togo
2036,174.9001499,TGO,Togo
2037,174.9001499,TGO,Togo
2038,174.9001499,TGO,Togo
2039,174.9001499,TGO,Togo
2040,174.9001499,TGO,Togo
2041,174.9001499,TGO,Togo
2042,174.9001499,TGO,Togo
2043,174.9001499,TGO,Togo
2044,174.9001499,TGO,Togo
2045,174.9001499,TGO,Togo
2046,174.9001499,TGO,Togo
2047,174.9001499,TGO,Togo
2048,174.9001499,TGO,Togo
2049,174.9001499,TGO,Togo
2050,174.9001499,TGO,Togo
2022,174.9001499,THA,Thailand
2023,174.9001499,THA,Thailand
2024,174.9001499,THA,Thailand
2025,174.9001499,THA,Thailand
2026,174.9001499,THA,Thailand
2027,174.9001499,THA,Thailand
2028,174.9001499,THA,Thailand
2029,174.9001499,THA,Thailand
2030,174.9001499,THA,Thailand
2031,174.9001499,THA,Thailand
2032,174.9001499,THA,Thailand
2033,174.9001499,THA,Thailand
2034,174.9001499,THA,Thailand
2035,174.9001499,THA,Thailand
2036,174.9001499,THA,Thailand
2037,174.9001499,THA,Thailand
2038,174.9001499,THA,Thailand
2039,174.9001499,THA,Thailand
2040,174.9001499,THA,Thailand
2041,174.9001499,THA,Thailand
2042,174.9001499,THA,Thailand
2043,174.9001499,THA,Thailand
2044,174.9001499,THA,Thailand
2045,174.9001499,THA,Thailand
2046,174.9001499,THA,Thailand
2047,174.9001499,THA,Thailand
2048,174.9001499,THA,Thailand
2049,174.9001499,THA,Thailand
2050,174.9001499,THA,Thailand
2022,174.9001499,TJK,Tajikistan
2023,174.9001499,TJK,Tajikistan
2024,174.9001499,TJK,Tajikistan
2025,174.9001499,TJK,Tajikistan
2026,174.9001499,TJK,Tajikistan
2027,174.9001499,TJK,Tajikistan
2028,174.9001499,TJK,Tajikistan
2029,174.9001499,TJK,Tajikistan
2030,174.9001499,TJK,Tajikistan
2031,174.9001499,TJK,Tajikistan
2032,174.9001499,TJK,Tajikistan
2033,174.9001499,TJK,Tajikistan
2034,174.9001499,TJK,Tajikistan
2035,174.9001499,TJK,Tajikistan
2036,174.9001499,TJK,Tajikistan
2037,174.9001499,TJK,Tajikistan
2038,174.9001499,TJK,Tajikistan
2039,174.9001499,TJK,Tajikistan
2040,174.9001499,TJK,Tajikistan
2041,174.9001499,TJK,Tajikistan
2042,174.9001499,TJK,Tajikistan
2043,174.9001499,TJK,Tajikistan
2044,174.9001499,TJK,Tajikistan
2045,174.9001499,TJK,Tajikistan
2046,174.9001499,TJK,Tajikistan
2047,174.9001499,TJK,Tajikistan
2048,174.9001499,TJK,Tajikistan
2049,174.9001499,TJK,Tajikistan
2050,174.9001499,TJK,Tajikistan
2022,174.9001499,TKM,Turkmenistan
2023,174.9001499,TKM,Turkmenistan
2024,174.9001499,TKM,Turkmenistan
2025,174.9001499,TKM,Turkmenistan
2026,174.9001499,TKM,Turkmenistan
2027,174.9001499,TKM,Turkmenistan
2028,174.9001499,TKM,Turkmenistan
2029,174.9001499,TKM,Turkmenistan
2030,174.9001499,TKM,Turkmenistan
2031,174.9001499,TKM,Turkmenistan
2032,174.9001499,TKM,Turkmenistan
2033,174.9001499,TKM,Turkmenistan
2034,174.9001499,TKM,Turkmenistan
2035,174.9001499,TKM,Turkmenistan
2036,174.9001499,TKM,Turkmenistan
2037,174.9001499,TKM,Turkmenistan
2038,174.9001499,TKM,Turkmenistan
2039,174.9001499,TKM,Turkmenistan
2040,174.9001499,TKM,Turkmenistan
2041,174.9001499,TKM,Turkmenistan
2042,174.9001499,TKM,Turkmenistan
2043,174.9001499,TKM,Turkmenistan
2044,174.9001499,TKM,Turkmenistan
2045,174.9001499,TKM,Turkmenistan
2046,174.9001499,TKM,Turkmenistan
2047,174.9001499,TKM,Turkmenistan
2048,174.9001499,TKM,Turkmenistan
2049,174.9001499,TKM,Turkmenistan
2050,174.9001499,TKM,Turkmenistan
2022,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2023,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2024,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2025,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2026,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2027,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2028,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2029,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2030,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2031,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2032,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2033,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2034,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2035,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2036,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2037,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2038,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2039,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2040,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2041,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2042,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2043,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2044,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2045,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2046,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2047,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2048,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2049,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2050,174.9001499,TLA,Latin America & the Caribbean (IDA & IBRD countries)
2022,174.9001499,TLS,Timor-Leste
2023,174.9001499,TLS,Timor-Leste
2024,174.9001499,TLS,Timor-Leste
2025,174.9001499,TLS,Timor-Leste
2026,174.9001499,TLS,Timor-Leste
2027,174.9001499,TLS,Timor-Leste
2028,174.9001499,TLS,Timor-Leste
2029,174.9001499,TLS,Timor-Leste
2030,174.9001499,TLS,Timor-Leste
2031,174.9001499,TLS,Timor-Leste
2032,174.9001499,TLS,Timor-Leste
2033,174.9001499,TLS,Timor-Leste
2034,174.9001499,TLS,Timor-Leste
2035,174.9001499,TLS,Timor-Leste
2036,174.9001499,TLS,Timor-Leste
2037,174.9001499,TLS,Timor-Leste
2038,174.9001499,TLS,Timor-Leste
2039,174.9001499,TLS,Timor-Leste
2040,174.9001499,TLS,Timor-Leste
2041,174.9001499,TLS,Timor-Leste
2042,174.9001499,TLS,Timor-Leste
2043,174.9001499,TLS,Timor-Leste
2044,174.9001499,TLS,Timor-Leste
2045,174.9001499,TLS,Timor-Leste
2046,174.9001499,TLS,Timor-Leste
2047,174.9001499,TLS,Timor-Leste
2048,174.9001499,TLS,Timor-Leste
2049,174.9001499,TLS,Timor-Leste
2050,174.9001499,TLS,Timor-Leste
2022,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2023,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2024,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2025,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2026,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2027,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2028,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2029,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2030,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2031,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2032,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2033,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2034,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2035,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2036,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2037,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2038,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2039,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2040,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2041,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2042,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2043,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2044,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2045,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2046,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2047,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2048,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2049,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2050,174.9001499,TMN,Middle East & North Africa (IDA & IBRD countries)
2022,174.9001499,TON,Tonga
2023,174.9001499,TON,Tonga
2024,174.9001499,TON,Tonga
2025,174.9001499,TON,Tonga
2026,174.9001499,TON,Tonga
2027,174.9001499,TON,Tonga
2028,174.9001499,TON,Tonga
2029,174.9001499,TON,Tonga
2030,174.9001499,TON,Tonga
2031,174.9001499,TON,Tonga
2032,174.9001499,TON,Tonga
2033,174.9001499,TON,Tonga
2034,174.9001499,TON,Tonga
2035,174.9001499,TON,Tonga
2036,174.9001499,TON,Tonga
2037,174.9001499,TON,Tonga
2038,174.9001499,TON,Tonga
2039,174.9001499,TON,Tonga
2040,174.9001499,TON,Tonga
2041,174.9001499,TON,Tonga
2042,174.9001499,TON,Tonga
2043,174.9001499,TON,Tonga
2044,174.9001499,TON,Tonga
2045,174.9001499,TON,Tonga
2046,174.9001499,TON,Tonga
2047,174.9001499,TON,Tonga
2048,174.9001499,TON,Tonga
2049,174.9001499,TON,Tonga
2050,174.9001499,TON,Tonga
2022,174.9001499,TSA,South Asia (IDA & IBRD)
2023,174.9001499,TSA,South Asia (IDA & IBRD)
2024,174.9001499,TSA,South Asia (IDA & IBRD)
2025,174.9001499,TSA,South Asia (IDA & IBRD)
2026,174.9001499,TSA,South Asia (IDA & IBRD)
2027,174.9001499,TSA,South Asia (IDA & IBRD)
2028,174.9001499,TSA,South Asia (IDA & IBRD)
2029,174.9001499,TSA,South Asia (IDA & IBRD)
2030,174.9001499,TSA,South Asia (IDA & IBRD)
2031,174.9001499,TSA,South Asia (IDA & IBRD)
2032,174.9001499,TSA,South Asia (IDA & IBRD)
2033,174.9001499,TSA,South Asia (IDA & IBRD)
2034,174.9001499,TSA,South Asia (IDA & IBRD)
2035,174.9001499,TSA,South Asia (IDA & IBRD)
2036,174.9001499,TSA,South Asia (IDA & IBRD)
2037,174.9001499,TSA,South Asia (IDA & IBRD)
2038,174.9001499,TSA,South Asia (IDA & IBRD)
2039,174.9001499,TSA,South Asia (IDA & IBRD)
2040,174.9001499,TSA,South Asia (IDA & IBRD)
2041,174.9001499,TSA,South Asia (IDA & IBRD)
2042,174.9001499,TSA,South Asia (IDA & IBRD)
2043,174.9001499,TSA,South Asia (IDA & IBRD)
2044,174.9001499,TSA,South Asia (IDA & IBRD)
2045,174.9001499,TSA,South Asia (IDA & IBRD)
2046,174.9001499,TSA,South Asia (IDA & IBRD)
2047,174.9001499,TSA,South Asia (IDA & IBRD)
2048,174.9001499,TSA,South Asia (IDA & IBRD)
2049,174.9001499,TSA,South Asia (IDA & IBRD)
2050,174.9001499,TSA,South Asia (IDA & IBRD)
2022,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2023,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2024,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2025,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2026,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2027,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2028,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2029,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2030,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2031,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2032,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2033,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2034,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2035,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2036,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2037,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2038,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2039,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2040,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2041,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2042,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2043,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2044,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2045,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2046,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2047,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2048,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2049,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2050,174.9001499,TSS,Sub-Saharan Africa (IDA & IBRD countries)
2022,174.9001499,TTO,Trinidad and Tobago
2023,174.9001499,TTO,Trinidad and Tobago
2024,174.9001499,TTO,Trinidad and Tobago
2025,174.9001499,TTO,Trinidad and Tobago
2026,174.9001499,TTO,Trinidad and Tobago
2027,174.9001499,TTO,Trinidad and Tobago
2028,174.9001499,TTO,Trinidad and Tobago
2029,174.9001499,TTO,Trinidad and Tobago
2030,174.9001499,TTO,Trinidad and Tobago
2031,174.9001499,TTO,Trinidad and Tobago
2032,174.9001499,TTO,Trinidad and Tobago
2033,174.9001499,TTO,Trinidad and Tobago
2034,174.9001499,TTO,Trinidad and Tobago
2035,174.9001499,TTO,Trinidad and Tobago
2036,174.9001499,TTO,Trinidad and Tobago
2037,174.9001499,TTO,Trinidad and Tobago
