,Nation,iso_code3,Year,frac_scoe_heat_energy_other_se_coal
6674,Sub-Saharan Africa (excluding high income),SSA,2029,0.0581930696526838
6675,Sub-Saharan Africa (excluding high income),SSA,2030,0.0581930696526838
6676,Sub-Saharan Africa (excluding high income),SSA,2031,0.0581930696526838
6677,Sub-Saharan Africa (excluding high income),SSA,2032,0.0581930696526838
6678,Sub-Saharan Africa (excluding high income),SSA,2033,0.0581930696526838
6679,Sub-Saharan Africa (excluding high income),SSA,2034,0.0581930696526838
6680,Sub-Saharan Africa (excluding high income),SSA,2035,0.0581930696526838
6681,Sub-Saharan Africa (excluding high income),SSA,2036,0.0581930696526838
6682,Sub-Saharan Africa (excluding high income),SSA,2037,0.0581930696526838
6683,Sub-Saharan Africa (excluding high income),SSA,2038,0.0581930696526838
6684,Sub-Saharan Africa (excluding high income),SSA,2039,0.0581930696526838
6685,Sub-Saharan Africa (excluding high income),SSA,2040,0.0581930696526838
6686,Sub-Saharan Africa (excluding high income),SSA,2041,0.0581930696526838
6687,Sub-Saharan Africa (excluding high income),SSA,2042,0.0581930696526838
6688,Sub-Saharan Africa (excluding high income),SSA,2043,0.0581930696526838
6689,Sub-Saharan Africa (excluding high income),SSA,2044,0.0581930696526838
6690,Sub-Saharan Africa (excluding high income),SSA,2045,0.0581930696526838
6691,Sub-Saharan Africa (excluding high income),SSA,2046,0.0581930696526838
6692,Sub-Saharan Africa (excluding high income),SSA,2047,0.0581930696526838
6693,Sub-Saharan Africa (excluding high income),SSA,2048,0.0581930696526838
6694,Sub-Saharan Africa (excluding high income),SSA,2049,0.0581930696526838
6695,Sub-Saharan Africa (excluding high income),SSA,2050,0.0581930696526838
6696,South Sudan,SSD,2020,0.0581930696526838
6697,South Sudan,SSD,2021,0.0581930696526838
6698,South Sudan,SSD,2022,0.0581930696526838
6699,South Sudan,SSD,2023,0.0581930696526838
6700,South Sudan,SSD,2024,0.0581930696526838
6701,South Sudan,SSD,2025,0.0581930696526838
6702,South Sudan,SSD,2026,0.0581930696526838
6703,South Sudan,SSD,2027,0.0581930696526838
6704,South Sudan,SSD,2028,0.0581930696526838
6705,South Sudan,SSD,2029,0.0581930696526838
6706,South Sudan,SSD,2030,0.0581930696526838
6707,South Sudan,SSD,2031,0.0581930696526838
6708,South Sudan,SSD,2032,0.0581930696526838
6709,South Sudan,SSD,2033,0.0581930696526838
6710,South Sudan,SSD,2034,0.0581930696526838
6711,South Sudan,SSD,2035,0.0581930696526838
6712,South Sudan,SSD,2036,0.0581930696526838
6713,South Sudan,SSD,2037,0.0581930696526838
6714,South Sudan,SSD,2038,0.0581930696526838
6715,South Sudan,SSD,2039,0.0581930696526838
6716,South Sudan,SSD,2040,0.0581930696526838
6717,South Sudan,SSD,2041,0.0581930696526838
6718,South Sudan,SSD,2042,0.0581930696526838
6719,South Sudan,SSD,2043,0.0581930696526838
6720,South Sudan,SSD,2044,0.0581930696526838
6721,South Sudan,SSD,2045,0.0581930696526838
6722,South Sudan,SSD,2046,0.0581930696526838
6723,South Sudan,SSD,2047,0.0581930696526838
6724,South Sudan,SSD,2048,0.0581930696526838
6725,South Sudan,SSD,2049,0.0581930696526838
6726,South Sudan,SSD,2050,0.0581930696526838
6727,Sub-Saharan Africa,SSF,2020,0.0581930696526838
6728,Sub-Saharan Africa,SSF,2021,0.0581930696526838
6729,Sub-Saharan Africa,SSF,2022,0.0581930696526838
6730,Sub-Saharan Africa,SSF,2023,0.0581930696526838
6731,Sub-Saharan Africa,SSF,2024,0.0581930696526838
6732,Sub-Saharan Africa,SSF,2025,0.0581930696526838
6733,Sub-Saharan Africa,SSF,2026,0.0581930696526838
6734,Sub-Saharan Africa,SSF,2027,0.0581930696526838
6735,Sub-Saharan Africa,SSF,2028,0.0581930696526838
6736,Sub-Saharan Africa,SSF,2029,0.0581930696526838
6737,Sub-Saharan Africa,SSF,2030,0.0581930696526838
6738,Sub-Saharan Africa,SSF,2031,0.0581930696526838
6739,Sub-Saharan Africa,SSF,2032,0.0581930696526838
6740,Sub-Saharan Africa,SSF,2033,0.0581930696526838
6741,Sub-Saharan Africa,SSF,2034,0.0581930696526838
6742,Sub-Saharan Africa,SSF,2035,0.0581930696526838
6743,Sub-Saharan Africa,SSF,2036,0.0581930696526838
6744,Sub-Saharan Africa,SSF,2037,0.0581930696526838
6745,Sub-Saharan Africa,SSF,2038,0.0581930696526838
6746,Sub-Saharan Africa,SSF,2039,0.0581930696526838
6747,Sub-Saharan Africa,SSF,2040,0.0581930696526838
6748,Sub-Saharan Africa,SSF,2041,0.0581930696526838
6749,Sub-Saharan Africa,SSF,2042,0.0581930696526838
6750,Sub-Saharan Africa,SSF,2043,0.0581930696526838
6751,Sub-Saharan Africa,SSF,2044,0.0581930696526838
6752,Sub-Saharan Africa,SSF,2045,0.0581930696526838
6753,Sub-Saharan Africa,SSF,2046,0.0581930696526838
6754,Sub-Saharan Africa,SSF,2047,0.0581930696526838
6755,Sub-Saharan Africa,SSF,2048,0.0581930696526838
6756,Sub-Saharan Africa,SSF,2049,0.0581930696526838
6757,Sub-Saharan Africa,SSF,2050,0.0581930696526838
6758,Small states,SST,2020,0.0581930696526838
6759,Small states,SST,2021,0.0581930696526838
6760,Small states,SST,2022,0.0581930696526838
6761,Small states,SST,2023,0.0581930696526838
6762,Small states,SST,2024,0.0581930696526838
6763,Small states,SST,2025,0.0581930696526838
6764,Small states,SST,2026,0.0581930696526838
6765,Small states,SST,2027,0.0581930696526838
6766,Small states,SST,2028,0.0581930696526838
6767,Small states,SST,2029,0.0581930696526838
6768,Small states,SST,2030,0.0581930696526838
6769,Small states,SST,2031,0.0581930696526838
6770,Small states,SST,2032,0.0581930696526838
6771,Small states,SST,2033,0.0581930696526838
6772,Small states,SST,2034,0.0581930696526838
6773,Small states,SST,2035,0.0581930696526838
6774,Small states,SST,2036,0.0581930696526838
6775,Small states,SST,2037,0.0581930696526838
6776,Small states,SST,2038,0.0581930696526838
6777,Small states,SST,2039,0.0581930696526838
6778,Small states,SST,2040,0.0581930696526838
6779,Small states,SST,2041,0.0581930696526838
6780,Small states,SST,2042,0.0581930696526838
6781,Small states,SST,2043,0.0581930696526838
6782,Small states,SST,2044,0.0581930696526838
6783,Small states,SST,2045,0.0581930696526838
6784,Small states,SST,2046,0.0581930696526838
6785,Small states,SST,2047,0.0581930696526838
6786,Small states,SST,2048,0.0581930696526838
6787,Small states,SST,2049,0.0581930696526838
6788,Small states,SST,2050,0.0581930696526838
6789,Sao Tome and Principe,STP,2020,0.0581930696526838
6790,Sao Tome and Principe,STP,2021,0.0581930696526838
6791,Sao Tome and Principe,STP,2022,0.0581930696526838
6792,Sao Tome and Principe,STP,2023,0.0581930696526838
6793,Sao Tome and Principe,STP,2024,0.0581930696526838
6794,Sao Tome and Principe,STP,2025,0.0581930696526838
6795,Sao Tome and Principe,STP,2026,0.0581930696526838
6796,Sao Tome and Principe,STP,2027,0.0581930696526838
6797,Sao Tome and Principe,STP,2028,0.0581930696526838
6798,Sao Tome and Principe,STP,2029,0.0581930696526838
6799,Sao Tome and Principe,STP,2030,0.0581930696526838
6800,Sao Tome and Principe,STP,2031,0.0581930696526838
6801,Sao Tome and Principe,STP,2032,0.0581930696526838
6802,Sao Tome and Principe,STP,2033,0.0581930696526838
6803,Sao Tome and Principe,STP,2034,0.0581930696526838
6804,Sao Tome and Principe,STP,2035,0.0581930696526838
6805,Sao Tome and Principe,STP,2036,0.0581930696526838
6806,Sao Tome and Principe,STP,2037,0.0581930696526838
6807,Sao Tome and Principe,STP,2038,0.0581930696526838
6808,Sao Tome and Principe,STP,2039,0.0581930696526838
6809,Sao Tome and Principe,STP,2040,0.0581930696526838
6810,Sao Tome and Principe,STP,2041,0.0581930696526838
6811,Sao Tome and Principe,STP,2042,0.0581930696526838
6812,Sao Tome and Principe,STP,2043,0.0581930696526838
6813,Sao Tome and Principe,STP,2044,0.0581930696526838
6814,Sao Tome and Principe,STP,2045,0.0581930696526838
6815,Sao Tome and Principe,STP,2046,0.0581930696526838
6816,Sao Tome and Principe,STP,2047,0.0581930696526838
6817,Sao Tome and Principe,STP,2048,0.0581930696526838
6818,Sao Tome and Principe,STP,2049,0.0581930696526838
6819,Sao Tome and Principe,STP,2050,0.0581930696526838
6820,Suriname,SUR,2020,0.0581930696526838
6821,Suriname,SUR,2021,0.0581930696526838
6822,Suriname,SUR,2022,0.0581930696526838
6823,Suriname,SUR,2023,0.0581930696526838
6824,Suriname,SUR,2024,0.0581930696526838
6825,Suriname,SUR,2025,0.0581930696526838
6826,Suriname,SUR,2026,0.0581930696526838
6827,Suriname,SUR,2027,0.0581930696526838
6828,Suriname,SUR,2028,0.0581930696526838
6829,Suriname,SUR,2029,0.0581930696526838
6830,Suriname,SUR,2030,0.0581930696526838
6831,Suriname,SUR,2031,0.0581930696526838
6832,Suriname,SUR,2032,0.0581930696526838
6833,Suriname,SUR,2033,0.0581930696526838
6834,Suriname,SUR,2034,0.0581930696526838
6835,Suriname,SUR,2035,0.0581930696526838
6836,Suriname,SUR,2036,0.0581930696526838
6837,Suriname,SUR,2037,0.0581930696526838
6838,Suriname,SUR,2038,0.0581930696526838
6839,Suriname,SUR,2039,0.0581930696526838
6840,Suriname,SUR,2040,0.0581930696526838
6841,Suriname,SUR,2041,0.0581930696526838
6842,Suriname,SUR,2042,0.0581930696526838
6843,Suriname,SUR,2043,0.0581930696526838
6844,Suriname,SUR,2044,0.0581930696526838
6845,Suriname,SUR,2045,0.0581930696526838
6846,Suriname,SUR,2046,0.0581930696526838
6847,Suriname,SUR,2047,0.0581930696526838
6848,Suriname,SUR,2048,0.0581930696526838
6849,Suriname,SUR,2049,0.0581930696526838
6850,Suriname,SUR,2050,0.0581930696526838
6851,Slovak Republic,SVK,2020,0.0398447807779939
6852,Slovak Republic,SVK,2021,0.0398447807779939
6853,Slovak Republic,SVK,2022,0.0398447807779939
6854,Slovak Republic,SVK,2023,0.0398447807779939
6855,Slovak Republic,SVK,2024,0.0398447807779939
6856,Slovak Republic,SVK,2025,0.0398447807779939
6857,Slovak Republic,SVK,2026,0.0398447807779939
6858,Slovak Republic,SVK,2027,0.0398447807779939
6859,Slovak Republic,SVK,2028,0.0398447807779939
6860,Slovak Republic,SVK,2029,0.0398447807779939
6861,Slovak Republic,SVK,2030,0.0398447807779939
6862,Slovak Republic,SVK,2031,0.0398447807779939
6863,Slovak Republic,SVK,2032,0.0398447807779939
6864,Slovak Republic,SVK,2033,0.0398447807779939
6865,Slovak Republic,SVK,2034,0.0398447807779939
6866,Slovak Republic,SVK,2035,0.0398447807779939
6867,Slovak Republic,SVK,2036,0.0398447807779939
6868,Slovak Republic,SVK,2037,0.0398447807779939
6869,Slovak Republic,SVK,2038,0.0398447807779939
6870,Slovak Republic,SVK,2039,0.0398447807779939
6871,Slovak Republic,SVK,2040,0.0398447807779939
6872,Slovak Republic,SVK,2041,0.0398447807779939
6873,Slovak Republic,SVK,2042,0.0398447807779939
6874,Slovak Republic,SVK,2043,0.0398447807779939
6875,Slovak Republic,SVK,2044,0.0398447807779939
6876,Slovak Republic,SVK,2045,0.0398447807779939
6877,Slovak Republic,SVK,2046,0.0398447807779939
6878,Slovak Republic,SVK,2047,0.0398447807779939
6879,Slovak Republic,SVK,2048,0.0398447807779939
6880,Slovak Republic,SVK,2049,0.0398447807779939
6881,Slovak Republic,SVK,2050,0.0398447807779939
6882,Slovenia,SVN,2020,0.0226520145091022
6883,Slovenia,SVN,2021,0.0226520145091022
6884,Slovenia,SVN,2022,0.0226520145091022
6885,Slovenia,SVN,2023,0.0226520145091022
6886,Slovenia,SVN,2024,0.0226520145091022
6887,Slovenia,SVN,2025,0.0226520145091022
6888,Slovenia,SVN,2026,0.0226520145091022
6889,Slovenia,SVN,2027,0.0226520145091022
6890,Slovenia,SVN,2028,0.0226520145091022
6891,Slovenia,SVN,2029,0.0226520145091022
6892,Slovenia,SVN,2030,0.0226520145091022
6893,Slovenia,SVN,2031,0.0226520145091022
6894,Slovenia,SVN,2032,0.0226520145091022
6895,Slovenia,SVN,2033,0.0226520145091022
6896,Slovenia,SVN,2034,0.0226520145091022
6897,Slovenia,SVN,2035,0.0226520145091022
6898,Slovenia,SVN,2036,0.0226520145091022
6899,Slovenia,SVN,2037,0.0226520145091022
6900,Slovenia,SVN,2038,0.0226520145091022
6901,Slovenia,SVN,2039,0.0226520145091022
6902,Slovenia,SVN,2040,0.0226520145091022
6903,Slovenia,SVN,2041,0.0226520145091022
6904,Slovenia,SVN,2042,0.0226520145091022
6905,Slovenia,SVN,2043,0.0226520145091022
6906,Slovenia,SVN,2044,0.0226520145091022
6907,Slovenia,SVN,2045,0.0226520145091022
6908,Slovenia,SVN,2046,0.0226520145091022
6909,Slovenia,SVN,2047,0.0226520145091022
6910,Slovenia,SVN,2048,0.0226520145091022
6911,Slovenia,SVN,2049,0.0226520145091022
6912,Slovenia,SVN,2050,0.0226520145091022
6913,Sweden,SWE,2020,0.0042755629255984
6914,Sweden,SWE,2021,0.0042755629255984
6915,Sweden,SWE,2022,0.0042755629255984
6916,Sweden,SWE,2023,0.0042755629255984
6917,Sweden,SWE,2024,0.0042755629255984
6918,Sweden,SWE,2025,0.0042755629255984
6919,Sweden,SWE,2026,0.0042755629255984
6920,Sweden,SWE,2027,0.0042755629255984
6921,Sweden,SWE,2028,0.0042755629255984
6922,Sweden,SWE,2029,0.0042755629255984
6923,Sweden,SWE,2030,0.0042755629255984
6924,Sweden,SWE,2031,0.0042755629255984
6925,Sweden,SWE,2032,0.0042755629255984
6926,Sweden,SWE,2033,0.0042755629255984
6927,Sweden,SWE,2034,0.0042755629255984
6928,Sweden,SWE,2035,0.0042755629255984
6929,Sweden,SWE,2036,0.0042755629255984
6930,Sweden,SWE,2037,0.0042755629255984
6931,Sweden,SWE,2038,0.0042755629255984
6932,Sweden,SWE,2039,0.0042755629255984
6933,Sweden,SWE,2040,0.0042755629255984
6934,Sweden,SWE,2041,0.0042755629255984
6935,Sweden,SWE,2042,0.0042755629255984
6936,Sweden,SWE,2043,0.0042755629255984
6937,Sweden,SWE,2044,0.0042755629255984
6938,Sweden,SWE,2045,0.0042755629255984
6939,Sweden,SWE,2046,0.0042755629255984
6940,Sweden,SWE,2047,0.0042755629255984
6941,Sweden,SWE,2048,0.0042755629255984
6942,Sweden,SWE,2049,0.0042755629255984
6943,Sweden,SWE,2050,0.0042755629255984
6944,Eswatini,SWZ,2020,0.0581930696526838
6945,Eswatini,SWZ,2021,0.0581930696526838
6946,Eswatini,SWZ,2022,0.0581930696526838
6947,Eswatini,SWZ,2023,0.0581930696526838
6948,Eswatini,SWZ,2024,0.0581930696526838
6949,Eswatini,SWZ,2025,0.0581930696526838
6950,Eswatini,SWZ,2026,0.0581930696526838
6951,Eswatini,SWZ,2027,0.0581930696526838
6952,Eswatini,SWZ,2028,0.0581930696526838
6953,Eswatini,SWZ,2029,0.0581930696526838
6954,Eswatini,SWZ,2030,0.0581930696526838
6955,Eswatini,SWZ,2031,0.0581930696526838
6956,Eswatini,SWZ,2032,0.0581930696526838
6957,Eswatini,SWZ,2033,0.0581930696526838
6958,Eswatini,SWZ,2034,0.0581930696526838
6959,Eswatini,SWZ,2035,0.0581930696526838
6960,Eswatini,SWZ,2036,0.0581930696526838
6961,Eswatini,SWZ,2037,0.0581930696526838
6962,Eswatini,SWZ,2038,0.0581930696526838
6963,Eswatini,SWZ,2039,0.0581930696526838
6964,Eswatini,SWZ,2040,0.0581930696526838
6965,Eswatini,SWZ,2041,0.0581930696526838
6966,Eswatini,SWZ,2042,0.0581930696526838
6967,Eswatini,SWZ,2043,0.0581930696526838
6968,Eswatini,SWZ,2044,0.0581930696526838
6969,Eswatini,SWZ,2045,0.0581930696526838
6970,Eswatini,SWZ,2046,0.0581930696526838
6971,Eswatini,SWZ,2047,0.0581930696526838
6972,Eswatini,SWZ,2048,0.0581930696526838
6973,Eswatini,SWZ,2049,0.0581930696526838
6974,Eswatini,SWZ,2050,0.0581930696526838
6975,Sint Maarten (Dutch part),SXM,2020,0.0581930696526838
6976,Sint Maarten (Dutch part),SXM,2021,0.0581930696526838
6977,Sint Maarten (Dutch part),SXM,2022,0.0581930696526838
6978,Sint Maarten (Dutch part),SXM,2023,0.0581930696526838
6979,Sint Maarten (Dutch part),SXM,2024,0.0581930696526838
6980,Sint Maarten (Dutch part),SXM,2025,0.0581930696526838
6981,Sint Maarten (Dutch part),SXM,2026,0.0581930696526838
6982,Sint Maarten (Dutch part),SXM,2027,0.0581930696526838
6983,Sint Maarten (Dutch part),SXM,2028,0.0581930696526838
6984,Sint Maarten (Dutch part),SXM,2029,0.0581930696526838
6985,Sint Maarten (Dutch part),SXM,2030,0.0581930696526838
6986,Sint Maarten (Dutch part),SXM,2031,0.0581930696526838
6987,Sint Maarten (Dutch part),SXM,2032,0.0581930696526838
6988,Sint Maarten (Dutch part),SXM,2033,0.0581930696526838
6989,Sint Maarten (Dutch part),SXM,2034,0.0581930696526838
6990,Sint Maarten (Dutch part),SXM,2035,0.0581930696526838
6991,Sint Maarten (Dutch part),SXM,2036,0.0581930696526838
6992,Sint Maarten (Dutch part),SXM,2037,0.0581930696526838
6993,Sint Maarten (Dutch part),SXM,2038,0.0581930696526838
6994,Sint Maarten (Dutch part),SXM,2039,0.0581930696526838
6995,Sint Maarten (Dutch part),SXM,2040,0.0581930696526838
6996,Sint Maarten (Dutch part),SXM,2041,0.0581930696526838
6997,Sint Maarten (Dutch part),SXM,2042,0.0581930696526838
6998,Sint Maarten (Dutch part),SXM,2043,0.0581930696526838
6999,Sint Maarten (Dutch part),SXM,2044,0.0581930696526838
7000,Sint Maarten (Dutch part),SXM,2045,0.0581930696526838
7001,Sint Maarten (Dutch part),SXM,2046,0.0581930696526838
7002,Sint Maarten (Dutch part),SXM,2047,0.0581930696526838
7003,Sint Maarten (Dutch part),SXM,2048,0.0581930696526838
7004,Sint Maarten (Dutch part),SXM,2049,0.0581930696526838
7005,Sint Maarten (Dutch part),SXM,2050,0.0581930696526838
7006,Seychelles,SYC,2020,0.0581930696526838
7007,Seychelles,SYC,2021,0.0581930696526838
7008,Seychelles,SYC,2022,0.0581930696526838
7009,Seychelles,SYC,2023,0.0581930696526838
7010,Seychelles,SYC,2024,0.0581930696526838
7011,Seychelles,SYC,2025,0.0581930696526838
7012,Seychelles,SYC,2026,0.0581930696526838
7013,Seychelles,SYC,2027,0.0581930696526838
7014,Seychelles,SYC,2028,0.0581930696526838
7015,Seychelles,SYC,2029,0.0581930696526838
7016,Seychelles,SYC,2030,0.0581930696526838
7017,Seychelles,SYC,2031,0.0581930696526838
7018,Seychelles,SYC,2032,0.0581930696526838
7019,Seychelles,SYC,2033,0.0581930696526838
7020,Seychelles,SYC,2034,0.0581930696526838
7021,Seychelles,SYC,2035,0.0581930696526838
7022,Seychelles,SYC,2036,0.0581930696526838
7023,Seychelles,SYC,2037,0.0581930696526838
7024,Seychelles,SYC,2038,0.0581930696526838
7025,Seychelles,SYC,2039,0.0581930696526838
7026,Seychelles,SYC,2040,0.0581930696526838
7027,Seychelles,SYC,2041,0.0581930696526838
7028,Seychelles,SYC,2042,0.0581930696526838
7029,Seychelles,SYC,2043,0.0581930696526838
7030,Seychelles,SYC,2044,0.0581930696526838
7031,Seychelles,SYC,2045,0.0581930696526838
7032,Seychelles,SYC,2046,0.0581930696526838
7033,Seychelles,SYC,2047,0.0581930696526838
7034,Seychelles,SYC,2048,0.0581930696526838
7035,Seychelles,SYC,2049,0.0581930696526838
7036,Seychelles,SYC,2050,0.0581930696526838
7037,Syrian Arab Republic,SYR,2020,0.0581930696526838
7038,Syrian Arab Republic,SYR,2021,0.0581930696526838
7039,Syrian Arab Republic,SYR,2022,0.0581930696526838
7040,Syrian Arab Republic,SYR,2023,0.0581930696526838
7041,Syrian Arab Republic,SYR,2024,0.0581930696526838
7042,Syrian Arab Republic,SYR,2025,0.0581930696526838
7043,Syrian Arab Republic,SYR,2026,0.0581930696526838
7044,Syrian Arab Republic,SYR,2027,0.0581930696526838
7045,Syrian Arab Republic,SYR,2028,0.0581930696526838
7046,Syrian Arab Republic,SYR,2029,0.0581930696526838
7047,Syrian Arab Republic,SYR,2030,0.0581930696526838
7048,Syrian Arab Republic,SYR,2031,0.0581930696526838
7049,Syrian Arab Republic,SYR,2032,0.0581930696526838
7050,Syrian Arab Republic,SYR,2033,0.0581930696526838
7051,Syrian Arab Republic,SYR,2034,0.0581930696526838
7052,Syrian Arab Republic,SYR,2035,0.0581930696526838
7053,Syrian Arab Republic,SYR,2036,0.0581930696526838
7054,Syrian Arab Republic,SYR,2037,0.0581930696526838
7055,Syrian Arab Republic,SYR,2038,0.0581930696526838
7056,Syrian Arab Republic,SYR,2039,0.0581930696526838
7057,Syrian Arab Republic,SYR,2040,0.0581930696526838
7058,Syrian Arab Republic,SYR,2041,0.0581930696526838
7059,Syrian Arab Republic,SYR,2042,0.0581930696526838
7060,Syrian Arab Republic,SYR,2043,0.0581930696526838
7061,Syrian Arab Republic,SYR,2044,0.0581930696526838
7062,Syrian Arab Republic,SYR,2045,0.0581930696526838
7063,Syrian Arab Republic,SYR,2046,0.0581930696526838
7064,Syrian Arab Republic,SYR,2047,0.0581930696526838
7065,Syrian Arab Republic,SYR,2048,0.0581930696526838
7066,Syrian Arab Republic,SYR,2049,0.0581930696526838
7067,Syrian Arab Republic,SYR,2050,0.0581930696526838
7068,Turks and Caicos Islands,TCA,2020,0.0581930696526838
7069,Turks and Caicos Islands,TCA,2021,0.0581930696526838
7070,Turks and Caicos Islands,TCA,2022,0.0581930696526838
7071,Turks and Caicos Islands,TCA,2023,0.0581930696526838
7072,Turks and Caicos Islands,TCA,2024,0.0581930696526838
7073,Turks and Caicos Islands,TCA,2025,0.0581930696526838
7074,Turks and Caicos Islands,TCA,2026,0.0581930696526838
7075,Turks and Caicos Islands,TCA,2027,0.0581930696526838
7076,Turks and Caicos Islands,TCA,2028,0.0581930696526838
7077,Turks and Caicos Islands,TCA,2029,0.0581930696526838
7078,Turks and Caicos Islands,TCA,2030,0.0581930696526838
7079,Turks and Caicos Islands,TCA,2031,0.0581930696526838
