,Nation,iso_code3,Year,fuelefficiency_trns_public_diesel_km_per_litre
6313,Sint Maarten (Dutch part),SXM,2036,2.5
6314,Sint Maarten (Dutch part),SXM,2037,2.5
6315,Sint Maarten (Dutch part),SXM,2038,2.5
6316,Sint Maarten (Dutch part),SXM,2039,2.5
6317,Sint Maarten (Dutch part),SXM,2040,2.5
6318,Sint Maarten (Dutch part),SXM,2041,2.5
6319,Sint Maarten (Dutch part),SXM,2042,2.5
6320,Sint Maarten (Dutch part),SXM,2043,2.5
6321,Sint Maarten (Dutch part),SXM,2044,2.5
6322,Sint Maarten (Dutch part),SXM,2045,2.5
6323,Sint Maarten (Dutch part),SXM,2046,2.5
6324,Sint Maarten (Dutch part),SXM,2047,2.5
6325,Sint Maarten (Dutch part),SXM,2048,2.5
6326,Sint Maarten (Dutch part),SXM,2049,2.5
6327,Sint Maarten (Dutch part),SXM,2050,2.5
6328,Seychelles,SYC,2023,2.5
6329,Seychelles,SYC,2024,2.5
6330,Seychelles,SYC,2025,2.5
6331,Seychelles,SYC,2026,2.5
6332,Seychelles,SYC,2027,2.5
6333,Seychelles,SYC,2028,2.5
6334,Seychelles,SYC,2029,2.5
6335,Seychelles,SYC,2030,2.5
6336,Seychelles,SYC,2031,2.5
6337,Seychelles,SYC,2032,2.5
6338,Seychelles,SYC,2033,2.5
6339,Seychelles,SYC,2034,2.5
6340,Seychelles,SYC,2035,2.5
6341,Seychelles,SYC,2036,2.5
6342,Seychelles,SYC,2037,2.5
6343,Seychelles,SYC,2038,2.5
6344,Seychelles,SYC,2039,2.5
6345,Seychelles,SYC,2040,2.5
6346,Seychelles,SYC,2041,2.5
6347,Seychelles,SYC,2042,2.5
6348,Seychelles,SYC,2043,2.5
6349,Seychelles,SYC,2044,2.5
6350,Seychelles,SYC,2045,2.5
6351,Seychelles,SYC,2046,2.5
6352,Seychelles,SYC,2047,2.5
6353,Seychelles,SYC,2048,2.5
6354,Seychelles,SYC,2049,2.5
6355,Seychelles,SYC,2050,2.5
6356,Syrian Arab Republic,SYR,2023,2.5
6357,Syrian Arab Republic,SYR,2024,2.5
6358,Syrian Arab Republic,SYR,2025,2.5
6359,Syrian Arab Republic,SYR,2026,2.5
6360,Syrian Arab Republic,SYR,2027,2.5
6361,Syrian Arab Republic,SYR,2028,2.5
6362,Syrian Arab Republic,SYR,2029,2.5
6363,Syrian Arab Republic,SYR,2030,2.5
6364,Syrian Arab Republic,SYR,2031,2.5
6365,Syrian Arab Republic,SYR,2032,2.5
6366,Syrian Arab Republic,SYR,2033,2.5
6367,Syrian Arab Republic,SYR,2034,2.5
6368,Syrian Arab Republic,SYR,2035,2.5
6369,Syrian Arab Republic,SYR,2036,2.5
6370,Syrian Arab Republic,SYR,2037,2.5
6371,Syrian Arab Republic,SYR,2038,2.5
6372,Syrian Arab Republic,SYR,2039,2.5
6373,Syrian Arab Republic,SYR,2040,2.5
6374,Syrian Arab Republic,SYR,2041,2.5
6375,Syrian Arab Republic,SYR,2042,2.5
6376,Syrian Arab Republic,SYR,2043,2.5
6377,Syrian Arab Republic,SYR,2044,2.5
6378,Syrian Arab Republic,SYR,2045,2.5
6379,Syrian Arab Republic,SYR,2046,2.5
6380,Syrian Arab Republic,SYR,2047,2.5
6381,Syrian Arab Republic,SYR,2048,2.5
6382,Syrian Arab Republic,SYR,2049,2.5
6383,Syrian Arab Republic,SYR,2050,2.5
6384,Turks and Caicos Islands,TCA,2023,2.5
6385,Turks and Caicos Islands,TCA,2024,2.5
6386,Turks and Caicos Islands,TCA,2025,2.5
6387,Turks and Caicos Islands,TCA,2026,2.5
6388,Turks and Caicos Islands,TCA,2027,2.5
6389,Turks and Caicos Islands,TCA,2028,2.5
6390,Turks and Caicos Islands,TCA,2029,2.5
6391,Turks and Caicos Islands,TCA,2030,2.5
6392,Turks and Caicos Islands,TCA,2031,2.5
6393,Turks and Caicos Islands,TCA,2032,2.5
6394,Turks and Caicos Islands,TCA,2033,2.5
6395,Turks and Caicos Islands,TCA,2034,2.5
6396,Turks and Caicos Islands,TCA,2035,2.5
6397,Turks and Caicos Islands,TCA,2036,2.5
6398,Turks and Caicos Islands,TCA,2037,2.5
6399,Turks and Caicos Islands,TCA,2038,2.5
6400,Turks and Caicos Islands,TCA,2039,2.5
6401,Turks and Caicos Islands,TCA,2040,2.5
6402,Turks and Caicos Islands,TCA,2041,2.5
6403,Turks and Caicos Islands,TCA,2042,2.5
6404,Turks and Caicos Islands,TCA,2043,2.5
6405,Turks and Caicos Islands,TCA,2044,2.5
6406,Turks and Caicos Islands,TCA,2045,2.5
6407,Turks and Caicos Islands,TCA,2046,2.5
6408,Turks and Caicos Islands,TCA,2047,2.5
6409,Turks and Caicos Islands,TCA,2048,2.5
6410,Turks and Caicos Islands,TCA,2049,2.5
6411,Turks and Caicos Islands,TCA,2050,2.5
6412,Chad,TCD,2023,2.5
6413,Chad,TCD,2024,2.5
6414,Chad,TCD,2025,2.5
6415,Chad,TCD,2026,2.5
6416,Chad,TCD,2027,2.5
6417,Chad,TCD,2028,2.5
6418,Chad,TCD,2029,2.5
6419,Chad,TCD,2030,2.5
6420,Chad,TCD,2031,2.5
6421,Chad,TCD,2032,2.5
6422,Chad,TCD,2033,2.5
6423,Chad,TCD,2034,2.5
6424,Chad,TCD,2035,2.5
6425,Chad,TCD,2036,2.5
6426,Chad,TCD,2037,2.5
6427,Chad,TCD,2038,2.5
6428,Chad,TCD,2039,2.5
6429,Chad,TCD,2040,2.5
6430,Chad,TCD,2041,2.5
6431,Chad,TCD,2042,2.5
6432,Chad,TCD,2043,2.5
6433,Chad,TCD,2044,2.5
6434,Chad,TCD,2045,2.5
6435,Chad,TCD,2046,2.5
6436,Chad,TCD,2047,2.5
6437,Chad,TCD,2048,2.5
6438,Chad,TCD,2049,2.5
6439,Chad,TCD,2050,2.5
6440,East Asia & Pacific (IDA & IBRD countries),TEA,2023,2.5
6441,East Asia & Pacific (IDA & IBRD countries),TEA,2024,2.5
6442,East Asia & Pacific (IDA & IBRD countries),TEA,2025,2.5
6443,East Asia & Pacific (IDA & IBRD countries),TEA,2026,2.5
6444,East Asia & Pacific (IDA & IBRD countries),TEA,2027,2.5
6445,East Asia & Pacific (IDA & IBRD countries),TEA,2028,2.5
6446,East Asia & Pacific (IDA & IBRD countries),TEA,2029,2.5
6447,East Asia & Pacific (IDA & IBRD countries),TEA,2030,2.5
6448,East Asia & Pacific (IDA & IBRD countries),TEA,2031,2.5
6449,East Asia & Pacific (IDA & IBRD countries),TEA,2032,2.5
6450,East Asia & Pacific (IDA & IBRD countries),TEA,2033,2.5
6451,East Asia & Pacific (IDA & IBRD countries),TEA,2034,2.5
6452,East Asia & Pacific (IDA & IBRD countries),TEA,2035,2.5
6453,East Asia & Pacific (IDA & IBRD countries),TEA,2036,2.5
6454,East Asia & Pacific (IDA & IBRD countries),TEA,2037,2.5
6455,East Asia & Pacific (IDA & IBRD countries),TEA,2038,2.5
6456,East Asia & Pacific (IDA & IBRD countries),TEA,2039,2.5
6457,East Asia & Pacific (IDA & IBRD countries),TEA,2040,2.5
6458,East Asia & Pacific (IDA & IBRD countries),TEA,2041,2.5
6459,East Asia & Pacific (IDA & IBRD countries),TEA,2042,2.5
6460,East Asia & Pacific (IDA & IBRD countries),TEA,2043,2.5
6461,East Asia & Pacific (IDA & IBRD countries),TEA,2044,2.5
6462,East Asia & Pacific (IDA & IBRD countries),TEA,2045,2.5
6463,East Asia & Pacific (IDA & IBRD countries),TEA,2046,2.5
6464,East Asia & Pacific (IDA & IBRD countries),TEA,2047,2.5
6465,East Asia & Pacific (IDA & IBRD countries),TEA,2048,2.5
6466,East Asia & Pacific (IDA & IBRD countries),TEA,2049,2.5
6467,East Asia & Pacific (IDA & IBRD countries),TEA,2050,2.5
6468,Europe & Central Asia (IDA & IBRD countries),TEC,2023,2.5
6469,Europe & Central Asia (IDA & IBRD countries),TEC,2024,2.5
6470,Europe & Central Asia (IDA & IBRD countries),TEC,2025,2.5
6471,Europe & Central Asia (IDA & IBRD countries),TEC,2026,2.5
6472,Europe & Central Asia (IDA & IBRD countries),TEC,2027,2.5
6473,Europe & Central Asia (IDA & IBRD countries),TEC,2028,2.5
6474,Europe & Central Asia (IDA & IBRD countries),TEC,2029,2.5
6475,Europe & Central Asia (IDA & IBRD countries),TEC,2030,2.5
6476,Europe & Central Asia (IDA & IBRD countries),TEC,2031,2.5
6477,Europe & Central Asia (IDA & IBRD countries),TEC,2032,2.5
6478,Europe & Central Asia (IDA & IBRD countries),TEC,2033,2.5
6479,Europe & Central Asia (IDA & IBRD countries),TEC,2034,2.5
6480,Europe & Central Asia (IDA & IBRD countries),TEC,2035,2.5
6481,Europe & Central Asia (IDA & IBRD countries),TEC,2036,2.5
6482,Europe & Central Asia (IDA & IBRD countries),TEC,2037,2.5
6483,Europe & Central Asia (IDA & IBRD countries),TEC,2038,2.5
6484,Europe & Central Asia (IDA & IBRD countries),TEC,2039,2.5
6485,Europe & Central Asia (IDA & IBRD countries),TEC,2040,2.5
6486,Europe & Central Asia (IDA & IBRD countries),TEC,2041,2.5
6487,Europe & Central Asia (IDA & IBRD countries),TEC,2042,2.5
6488,Europe & Central Asia (IDA & IBRD countries),TEC,2043,2.5
6489,Europe & Central Asia (IDA & IBRD countries),TEC,2044,2.5
6490,Europe & Central Asia (IDA & IBRD countries),TEC,2045,2.5
6491,Europe & Central Asia (IDA & IBRD countries),TEC,2046,2.5
6492,Europe & Central Asia (IDA & IBRD countries),TEC,2047,2.5
6493,Europe & Central Asia (IDA & IBRD countries),TEC,2048,2.5
6494,Europe & Central Asia (IDA & IBRD countries),TEC,2049,2.5
6495,Europe & Central Asia (IDA & IBRD countries),TEC,2050,2.5
6496,Togo,TGO,2023,2.5
6497,Togo,TGO,2024,2.5
6498,Togo,TGO,2025,2.5
6499,Togo,TGO,2026,2.5
6500,Togo,TGO,2027,2.5
6501,Togo,TGO,2028,2.5
6502,Togo,TGO,2029,2.5
6503,Togo,TGO,2030,2.5
6504,Togo,TGO,2031,2.5
6505,Togo,TGO,2032,2.5
6506,Togo,TGO,2033,2.5
6507,Togo,TGO,2034,2.5
6508,Togo,TGO,2035,2.5
6509,Togo,TGO,2036,2.5
6510,Togo,TGO,2037,2.5
6511,Togo,TGO,2038,2.5
6512,Togo,TGO,2039,2.5
6513,Togo,TGO,2040,2.5
6514,Togo,TGO,2041,2.5
6515,Togo,TGO,2042,2.5
6516,Togo,TGO,2043,2.5
6517,Togo,TGO,2044,2.5
6518,Togo,TGO,2045,2.5
6519,Togo,TGO,2046,2.5
6520,Togo,TGO,2047,2.5
6521,Togo,TGO,2048,2.5
6522,Togo,TGO,2049,2.5
6523,Togo,TGO,2050,2.5
6524,Thailand,THA,2023,2.5
6525,Thailand,THA,2024,2.5
6526,Thailand,THA,2025,2.5
6527,Thailand,THA,2026,2.5
6528,Thailand,THA,2027,2.5
6529,Thailand,THA,2028,2.5
6530,Thailand,THA,2029,2.5
6531,Thailand,THA,2030,2.5
6532,Thailand,THA,2031,2.5
6533,Thailand,THA,2032,2.5
6534,Thailand,THA,2033,2.5
6535,Thailand,THA,2034,2.5
6536,Thailand,THA,2035,2.5
6537,Thailand,THA,2036,2.5
6538,Thailand,THA,2037,2.5
6539,Thailand,THA,2038,2.5
6540,Thailand,THA,2039,2.5
6541,Thailand,THA,2040,2.5
6542,Thailand,THA,2041,2.5
6543,Thailand,THA,2042,2.5
6544,Thailand,THA,2043,2.5
6545,Thailand,THA,2044,2.5
6546,Thailand,THA,2045,2.5
6547,Thailand,THA,2046,2.5
6548,Thailand,THA,2047,2.5
6549,Thailand,THA,2048,2.5
6550,Thailand,THA,2049,2.5
6551,Thailand,THA,2050,2.5
6552,Tajikistan,TJK,2023,2.5
6553,Tajikistan,TJK,2024,2.5
6554,Tajikistan,TJK,2025,2.5
6555,Tajikistan,TJK,2026,2.5
6556,Tajikistan,TJK,2027,2.5
6557,Tajikistan,TJK,2028,2.5
6558,Tajikistan,TJK,2029,2.5
6559,Tajikistan,TJK,2030,2.5
6560,Tajikistan,TJK,2031,2.5
6561,Tajikistan,TJK,2032,2.5
6562,Tajikistan,TJK,2033,2.5
6563,Tajikistan,TJK,2034,2.5
6564,Tajikistan,TJK,2035,2.5
6565,Tajikistan,TJK,2036,2.5
6566,Tajikistan,TJK,2037,2.5
6567,Tajikistan,TJK,2038,2.5
6568,Tajikistan,TJK,2039,2.5
6569,Tajikistan,TJK,2040,2.5
6570,Tajikistan,TJK,2041,2.5
6571,Tajikistan,TJK,2042,2.5
6572,Tajikistan,TJK,2043,2.5
6573,Tajikistan,TJK,2044,2.5
6574,Tajikistan,TJK,2045,2.5
6575,Tajikistan,TJK,2046,2.5
6576,Tajikistan,TJK,2047,2.5
6577,Tajikistan,TJK,2048,2.5
6578,Tajikistan,TJK,2049,2.5
6579,Tajikistan,TJK,2050,2.5
6580,Turkmenistan,TKM,2023,2.5
6581,Turkmenistan,TKM,2024,2.5
6582,Turkmenistan,TKM,2025,2.5
6583,Turkmenistan,TKM,2026,2.5
6584,Turkmenistan,TKM,2027,2.5
6585,Turkmenistan,TKM,2028,2.5
6586,Turkmenistan,TKM,2029,2.5
6587,Turkmenistan,TKM,2030,2.5
6588,Turkmenistan,TKM,2031,2.5
6589,Turkmenistan,TKM,2032,2.5
6590,Turkmenistan,TKM,2033,2.5
6591,Turkmenistan,TKM,2034,2.5
6592,Turkmenistan,TKM,2035,2.5
6593,Turkmenistan,TKM,2036,2.5
6594,Turkmenistan,TKM,2037,2.5
6595,Turkmenistan,TKM,2038,2.5
6596,Turkmenistan,TKM,2039,2.5
6597,Turkmenistan,TKM,2040,2.5
6598,Turkmenistan,TKM,2041,2.5
6599,Turkmenistan,TKM,2042,2.5
6600,Turkmenistan,TKM,2043,2.5
6601,Turkmenistan,TKM,2044,2.5
6602,Turkmenistan,TKM,2045,2.5
6603,Turkmenistan,TKM,2046,2.5
6604,Turkmenistan,TKM,2047,2.5
6605,Turkmenistan,TKM,2048,2.5
6606,Turkmenistan,TKM,2049,2.5
6607,Turkmenistan,TKM,2050,2.5
6608,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,2.5
6609,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,2.5
6610,Latin America & the Caribbean (IDA & IBRD countries),TLA,2025,2.5
6611,Latin America & the Caribbean (IDA & IBRD countries),TLA,2026,2.5
6612,Latin America & the Caribbean (IDA & IBRD countries),TLA,2027,2.5
6613,Latin America & the Caribbean (IDA & IBRD countries),TLA,2028,2.5
6614,Latin America & the Caribbean (IDA & IBRD countries),TLA,2029,2.5
6615,Latin America & the Caribbean (IDA & IBRD countries),TLA,2030,2.5
6616,Latin America & the Caribbean (IDA & IBRD countries),TLA,2031,2.5
6617,Latin America & the Caribbean (IDA & IBRD countries),TLA,2032,2.5
6618,Latin America & the Caribbean (IDA & IBRD countries),TLA,2033,2.5
6619,Latin America & the Caribbean (IDA & IBRD countries),TLA,2034,2.5
6620,Latin America & the Caribbean (IDA & IBRD countries),TLA,2035,2.5
6621,Latin America & the Caribbean (IDA & IBRD countries),TLA,2036,2.5
6622,Latin America & the Caribbean (IDA & IBRD countries),TLA,2037,2.5
6623,Latin America & the Caribbean (IDA & IBRD countries),TLA,2038,2.5
6624,Latin America & the Caribbean (IDA & IBRD countries),TLA,2039,2.5
6625,Latin America & the Caribbean (IDA & IBRD countries),TLA,2040,2.5
6626,Latin America & the Caribbean (IDA & IBRD countries),TLA,2041,2.5
6627,Latin America & the Caribbean (IDA & IBRD countries),TLA,2042,2.5
6628,Latin America & the Caribbean (IDA & IBRD countries),TLA,2043,2.5
6629,Latin America & the Caribbean (IDA & IBRD countries),TLA,2044,2.5
6630,Latin America & the Caribbean (IDA & IBRD countries),TLA,2045,2.5
6631,Latin America & the Caribbean (IDA & IBRD countries),TLA,2046,2.5
6632,Latin America & the Caribbean (IDA & IBRD countries),TLA,2047,2.5
6633,Latin America & the Caribbean (IDA & IBRD countries),TLA,2048,2.5
6634,Latin America & the Caribbean (IDA & IBRD countries),TLA,2049,2.5
6635,Latin America & the Caribbean (IDA & IBRD countries),TLA,2050,2.5
6636,Timor-Leste,TLS,2023,2.5
6637,Timor-Leste,TLS,2024,2.5
6638,Timor-Leste,TLS,2025,2.5
6639,Timor-Leste,TLS,2026,2.5
6640,Timor-Leste,TLS,2027,2.5
6641,Timor-Leste,TLS,2028,2.5
6642,Timor-Leste,TLS,2029,2.5
6643,Timor-Leste,TLS,2030,2.5
6644,Timor-Leste,TLS,2031,2.5
6645,Timor-Leste,TLS,2032,2.5
6646,Timor-Leste,TLS,2033,2.5
6647,Timor-Leste,TLS,2034,2.5
6648,Timor-Leste,TLS,2035,2.5
6649,Timor-Leste,TLS,2036,2.5
6650,Timor-Leste,TLS,2037,2.5
6651,Timor-Leste,TLS,2038,2.5
6652,Timor-Leste,TLS,2039,2.5
6653,Timor-Leste,TLS,2040,2.5
6654,Timor-Leste,TLS,2041,2.5
6655,Timor-Leste,TLS,2042,2.5
6656,Timor-Leste,TLS,2043,2.5
6657,Timor-Leste,TLS,2044,2.5
6658,Timor-Leste,TLS,2045,2.5
6659,Timor-Leste,TLS,2046,2.5
6660,Timor-Leste,TLS,2047,2.5
6661,Timor-Leste,TLS,2048,2.5
6662,Timor-Leste,TLS,2049,2.5
6663,Timor-Leste,TLS,2050,2.5
6664,Middle East & North Africa (IDA & IBRD countries),TMN,2023,2.5
6665,Middle East & North Africa (IDA & IBRD countries),TMN,2024,2.5
6666,Middle East & North Africa (IDA & IBRD countries),TMN,2025,2.5
6667,Middle East & North Africa (IDA & IBRD countries),TMN,2026,2.5
6668,Middle East & North Africa (IDA & IBRD countries),TMN,2027,2.5
6669,Middle East & North Africa (IDA & IBRD countries),TMN,2028,2.5
6670,Middle East & North Africa (IDA & IBRD countries),TMN,2029,2.5
6671,Middle East & North Africa (IDA & IBRD countries),TMN,2030,2.5
6672,Middle East & North Africa (IDA & IBRD countries),TMN,2031,2.5
6673,Middle East & North Africa (IDA & IBRD countries),TMN,2032,2.5
6674,Middle East & North Africa (IDA & IBRD countries),TMN,2033,2.5
6675,Middle East & North Africa (IDA & IBRD countries),TMN,2034,2.5
6676,Middle East & North Africa (IDA & IBRD countries),TMN,2035,2.5
6677,Middle East & North Africa (IDA & IBRD countries),TMN,2036,2.5
6678,Middle East & North Africa (IDA & IBRD countries),TMN,2037,2.5
6679,Middle East & North Africa (IDA & IBRD countries),TMN,2038,2.5
6680,Middle East & North Africa (IDA & IBRD countries),TMN,2039,2.5
6681,Middle East & North Africa (IDA & IBRD countries),TMN,2040,2.5
6682,Middle East & North Africa (IDA & IBRD countries),TMN,2041,2.5
6683,Middle East & North Africa (IDA & IBRD countries),TMN,2042,2.5
6684,Middle East & North Africa (IDA & IBRD countries),TMN,2043,2.5
6685,Middle East & North Africa (IDA & IBRD countries),TMN,2044,2.5
6686,Middle East & North Africa (IDA & IBRD countries),TMN,2045,2.5
6687,Middle East & North Africa (IDA & IBRD countries),TMN,2046,2.5
6688,Middle East & North Africa (IDA & IBRD countries),TMN,2047,2.5
6689,Middle East & North Africa (IDA & IBRD countries),TMN,2048,2.5
6690,Middle East & North Africa (IDA & IBRD countries),TMN,2049,2.5
6691,Middle East & North Africa (IDA & IBRD countries),TMN,2050,2.5
6692,Tonga,TON,2023,2.5
6693,Tonga,TON,2024,2.5
6694,Tonga,TON,2025,2.5
6695,Tonga,TON,2026,2.5
6696,Tonga,TON,2027,2.5
6697,Tonga,TON,2028,2.5
6698,Tonga,TON,2029,2.5
6699,Tonga,TON,2030,2.5
6700,Tonga,TON,2031,2.5
6701,Tonga,TON,2032,2.5
6702,Tonga,TON,2033,2.5
6703,Tonga,TON,2034,2.5
6704,Tonga,TON,2035,2.5
6705,Tonga,TON,2036,2.5
6706,Tonga,TON,2037,2.5
6707,Tonga,TON,2038,2.5
6708,Tonga,TON,2039,2.5
6709,Tonga,TON,2040,2.5
6710,Tonga,TON,2041,2.5
6711,Tonga,TON,2042,2.5
6712,Tonga,TON,2043,2.5
6713,Tonga,TON,2044,2.5
6714,Tonga,TON,2045,2.5
6715,Tonga,TON,2046,2.5
6716,Tonga,TON,2047,2.5
6717,Tonga,TON,2048,2.5
6718,Tonga,TON,2049,2.5
6719,Tonga,TON,2050,2.5
6720,South Asia (IDA & IBRD),TSA,2023,2.5
6721,South Asia (IDA & IBRD),TSA,2024,2.5
6722,South Asia (IDA & IBRD),TSA,2025,2.5
6723,South Asia (IDA & IBRD),TSA,2026,2.5
6724,South Asia (IDA & IBRD),TSA,2027,2.5
6725,South Asia (IDA & IBRD),TSA,2028,2.5
6726,South Asia (IDA & IBRD),TSA,2029,2.5
6727,South Asia (IDA & IBRD),TSA,2030,2.5
6728,South Asia (IDA & IBRD),TSA,2031,2.5
6729,South Asia (IDA & IBRD),TSA,2032,2.5
6730,South Asia (IDA & IBRD),TSA,2033,2.5
6731,South Asia (IDA & IBRD),TSA,2034,2.5
6732,South Asia (IDA & IBRD),TSA,2035,2.5
6733,South Asia (IDA & IBRD),TSA,2036,2.5
6734,South Asia (IDA & IBRD),TSA,2037,2.5
6735,South Asia (IDA & IBRD),TSA,2038,2.5
6736,South Asia (IDA & IBRD),TSA,2039,2.5
6737,South Asia (IDA & IBRD),TSA,2040,2.5
6738,South Asia (IDA & IBRD),TSA,2041,2.5
6739,South Asia (IDA & IBRD),TSA,2042,2.5
6740,South Asia (IDA & IBRD),TSA,2043,2.5
6741,South Asia (IDA & IBRD),TSA,2044,2.5
6742,South Asia (IDA & IBRD),TSA,2045,2.5
6743,South Asia (IDA & IBRD),TSA,2046,2.5
6744,South Asia (IDA & IBRD),TSA,2047,2.5
6745,South Asia (IDA & IBRD),TSA,2048,2.5
6746,South Asia (IDA & IBRD),TSA,2049,2.5
6747,South Asia (IDA & IBRD),TSA,2050,2.5
6748,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,2.5
6749,Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,2.5
6750,Sub-Saharan Africa (IDA & IBRD countries),TSS,2025,2.5
6751,Sub-Saharan Africa (IDA & IBRD countries),TSS,2026,2.5
6752,Sub-Saharan Africa (IDA & IBRD countries),TSS,2027,2.5
6753,Sub-Saharan Africa (IDA & IBRD countries),TSS,2028,2.5
6754,Sub-Saharan Africa (IDA & IBRD countries),TSS,2029,2.5
6755,Sub-Saharan Africa (IDA & IBRD countries),TSS,2030,2.5
6756,Sub-Saharan Africa (IDA & IBRD countries),TSS,2031,2.5
6757,Sub-Saharan Africa (IDA & IBRD countries),TSS,2032,2.5
6758,Sub-Saharan Africa (IDA & IBRD countries),TSS,2033,2.5
6759,Sub-Saharan Africa (IDA & IBRD countries),TSS,2034,2.5
6760,Sub-Saharan Africa (IDA & IBRD countries),TSS,2035,2.5
6761,Sub-Saharan Africa (IDA & IBRD countries),TSS,2036,2.5
6762,Sub-Saharan Africa (IDA & IBRD countries),TSS,2037,2.5
6763,Sub-Saharan Africa (IDA & IBRD countries),TSS,2038,2.5
6764,Sub-Saharan Africa (IDA & IBRD countries),TSS,2039,2.5
6765,Sub-Saharan Africa (IDA & IBRD countries),TSS,2040,2.5
6766,Sub-Saharan Africa (IDA & IBRD countries),TSS,2041,2.5
6767,Sub-Saharan Africa (IDA & IBRD countries),TSS,2042,2.5
6768,Sub-Saharan Africa (IDA & IBRD countries),TSS,2043,2.5
6769,Sub-Saharan Africa (IDA & IBRD countries),TSS,2044,2.5
6770,Sub-Saharan Africa (IDA & IBRD countries),TSS,2045,2.5
6771,Sub-Saharan Africa (IDA & IBRD countries),TSS,2046,2.5
6772,Sub-Saharan Africa (IDA & IBRD countries),TSS,2047,2.5
6773,Sub-Saharan Africa (IDA & IBRD countries),TSS,2048,2.5
6774,Sub-Saharan Africa (IDA & IBRD countries),TSS,2049,2.5
6775,Sub-Saharan Africa (IDA & IBRD countries),TSS,2050,2.5
6776,Trinidad and Tobago,TTO,2023,2.5
6777,Trinidad and Tobago,TTO,2024,2.5
6778,Trinidad and Tobago,TTO,2025,2.5
6779,Trinidad and Tobago,TTO,2026,2.5
6780,Trinidad and Tobago,TTO,2027,2.5
6781,Trinidad and Tobago,TTO,2028,2.5
6782,Trinidad and Tobago,TTO,2029,2.5
6783,Trinidad and Tobago,TTO,2030,2.5
6784,Trinidad and Tobago,TTO,2031,2.5
6785,Trinidad and Tobago,TTO,2032,2.5
6786,Trinidad and Tobago,TTO,2033,2.5
6787,Trinidad and Tobago,TTO,2034,2.5
6788,Trinidad and Tobago,TTO,2035,2.5
6789,Trinidad and Tobago,TTO,2036,2.5
6790,Trinidad and Tobago,TTO,2037,2.5
6791,Trinidad and Tobago,TTO,2038,2.5
6792,Trinidad and Tobago,TTO,2039,2.5
6793,Trinidad and Tobago,TTO,2040,2.5
6794,Trinidad and Tobago,TTO,2041,2.5
6795,Trinidad and Tobago,TTO,2042,2.5
6796,Trinidad and Tobago,TTO,2043,2.5
6797,Trinidad and Tobago,TTO,2044,2.5
6798,Trinidad and Tobago,TTO,2045,2.5
6799,Trinidad and Tobago,TTO,2046,2.5
6800,Trinidad and Tobago,TTO,2047,2.5
6801,Trinidad and Tobago,TTO,2048,2.5
6802,Trinidad and Tobago,TTO,2049,2.5
6803,Trinidad and Tobago,TTO,2050,2.5
6804,Tunisia,TUN,2023,2.5
6805,Tunisia,TUN,2024,2.5
6806,Tunisia,TUN,2025,2.5
6807,Tunisia,TUN,2026,2.5
6808,Tunisia,TUN,2027,2.5
6809,Tunisia,TUN,2028,2.5
6810,Tunisia,TUN,2029,2.5
6811,Tunisia,TUN,2030,2.5
6812,Tunisia,TUN,2031,2.5
6813,Tunisia,TUN,2032,2.5
6814,Tunisia,TUN,2033,2.5
6815,Tunisia,TUN,2034,2.5
6816,Tunisia,TUN,2035,2.5
6817,Tunisia,TUN,2036,2.5
6818,Tunisia,TUN,2037,2.5
6819,Tunisia,TUN,2038,2.5
6820,Tunisia,TUN,2039,2.5
6821,Tunisia,TUN,2040,2.5
6822,Tunisia,TUN,2041,2.5
6823,Tunisia,TUN,2042,2.5
6824,Tunisia,TUN,2043,2.5
6825,Tunisia,TUN,2044,2.5
6826,Tunisia,TUN,2045,2.5
6827,Tunisia,TUN,2046,2.5
6828,Tunisia,TUN,2047,2.5
6829,Tunisia,TUN,2048,2.5
6830,Tunisia,TUN,2049,2.5
6831,Tunisia,TUN,2050,2.5
6832,Turkiye,TUR,2023,2.5
6833,Turkiye,TUR,2024,2.5
6834,Turkiye,TUR,2025,2.5
6835,Turkiye,TUR,2026,2.5
6836,Turkiye,TUR,2027,2.5
6837,Turkiye,TUR,2028,2.5
6838,Turkiye,TUR,2029,2.5
6839,Turkiye,TUR,2030,2.5
6840,Turkiye,TUR,2031,2.5
6841,Turkiye,TUR,2032,2.5
6842,Turkiye,TUR,2033,2.5
6843,Turkiye,TUR,2034,2.5
6844,Turkiye,TUR,2035,2.5
6845,Turkiye,TUR,2036,2.5
6846,Turkiye,TUR,2037,2.5
6847,Turkiye,TUR,2038,2.5
6848,Turkiye,TUR,2039,2.5
6849,Turkiye,TUR,2040,2.5
6850,Turkiye,TUR,2041,2.5
6851,Turkiye,TUR,2042,2.5
6852,Turkiye,TUR,2043,2.5
6853,Turkiye,TUR,2044,2.5
6854,Turkiye,TUR,2045,2.5
6855,Turkiye,TUR,2046,2.5
6856,Turkiye,TUR,2047,2.5
6857,Turkiye,TUR,2048,2.5
6858,Turkiye,TUR,2049,2.5
6859,Turkiye,TUR,2050,2.5
6860,Tuvalu,TUV,2023,2.5
6861,Tuvalu,TUV,2024,2.5
6862,Tuvalu,TUV,2025,2.5
6863,Tuvalu,TUV,2026,2.5
