,Nation,iso_code3,Year,fuelefficiency_trns_rail_freight_diesel_km_per_litre
6507,Togo,TGO,2034,8.8
6508,Togo,TGO,2035,8.8
6509,Togo,TGO,2036,8.8
6510,Togo,TGO,2037,8.8
6511,Togo,TGO,2038,8.8
6512,Togo,TGO,2039,8.8
6513,Togo,TGO,2040,8.8
6514,Togo,TGO,2041,8.8
6515,Togo,TGO,2042,8.8
6516,Togo,TGO,2043,8.8
6517,Togo,TGO,2044,8.8
6518,Togo,TGO,2045,8.8
6519,Togo,TGO,2046,8.8
6520,Togo,TGO,2047,8.8
6521,Togo,TGO,2048,8.8
6522,Togo,TGO,2049,8.8
6523,Togo,TGO,2050,8.8
6524,Thailand,THA,2023,8.8
6525,Thailand,THA,2024,8.8
6526,Thailand,THA,2025,8.8
6527,Thailand,THA,2026,8.8
6528,Thailand,THA,2027,8.8
6529,Thailand,THA,2028,8.8
6530,Thailand,THA,2029,8.8
6531,Thailand,THA,2030,8.8
6532,Thailand,THA,2031,8.8
6533,Thailand,THA,2032,8.8
6534,Thailand,THA,2033,8.8
6535,Thailand,THA,2034,8.8
6536,Thailand,THA,2035,8.8
6537,Thailand,THA,2036,8.8
6538,Thailand,THA,2037,8.8
6539,Thailand,THA,2038,8.8
6540,Thailand,THA,2039,8.8
6541,Thailand,THA,2040,8.8
6542,Thailand,THA,2041,8.8
6543,Thailand,THA,2042,8.8
6544,Thailand,THA,2043,8.8
6545,Thailand,THA,2044,8.8
6546,Thailand,THA,2045,8.8
6547,Thailand,THA,2046,8.8
6548,Thailand,THA,2047,8.8
6549,Thailand,THA,2048,8.8
6550,Thailand,THA,2049,8.8
6551,Thailand,THA,2050,8.8
6552,Tajikistan,TJK,2023,8.8
6553,Tajikistan,TJK,2024,8.8
6554,Tajikistan,TJK,2025,8.8
6555,Tajikistan,TJK,2026,8.8
6556,Tajikistan,TJK,2027,8.8
6557,Tajikistan,TJK,2028,8.8
6558,Tajikistan,TJK,2029,8.8
6559,Tajikistan,TJK,2030,8.8
6560,Tajikistan,TJK,2031,8.8
6561,Tajikistan,TJK,2032,8.8
6562,Tajikistan,TJK,2033,8.8
6563,Tajikistan,TJK,2034,8.8
6564,Tajikistan,TJK,2035,8.8
6565,Tajikistan,TJK,2036,8.8
6566,Tajikistan,TJK,2037,8.8
6567,Tajikistan,TJK,2038,8.8
6568,Tajikistan,TJK,2039,8.8
6569,Tajikistan,TJK,2040,8.8
6570,Tajikistan,TJK,2041,8.8
6571,Tajikistan,TJK,2042,8.8
6572,Tajikistan,TJK,2043,8.8
6573,Tajikistan,TJK,2044,8.8
6574,Tajikistan,TJK,2045,8.8
6575,Tajikistan,TJK,2046,8.8
6576,Tajikistan,TJK,2047,8.8
6577,Tajikistan,TJK,2048,8.8
6578,Tajikistan,TJK,2049,8.8
6579,Tajikistan,TJK,2050,8.8
6580,Turkmenistan,TKM,2023,8.8
6581,Turkmenistan,TKM,2024,8.8
6582,Turkmenistan,TKM,2025,8.8
6583,Turkmenistan,TKM,2026,8.8
6584,Turkmenistan,TKM,2027,8.8
6585,Turkmenistan,TKM,2028,8.8
6586,Turkmenistan,TKM,2029,8.8
6587,Turkmenistan,TKM,2030,8.8
6588,Turkmenistan,TKM,2031,8.8
6589,Turkmenistan,TKM,2032,8.8
6590,Turkmenistan,TKM,2033,8.8
6591,Turkmenistan,TKM,2034,8.8
6592,Turkmenistan,TKM,2035,8.8
6593,Turkmenistan,TKM,2036,8.8
6594,Turkmenistan,TKM,2037,8.8
6595,Turkmenistan,TKM,2038,8.8
6596,Turkmenistan,TKM,2039,8.8
6597,Turkmenistan,TKM,2040,8.8
6598,Turkmenistan,TKM,2041,8.8
6599,Turkmenistan,TKM,2042,8.8
6600,Turkmenistan,TKM,2043,8.8
6601,Turkmenistan,TKM,2044,8.8
6602,Turkmenistan,TKM,2045,8.8
6603,Turkmenistan,TKM,2046,8.8
6604,Turkmenistan,TKM,2047,8.8
6605,Turkmenistan,TKM,2048,8.8
6606,Turkmenistan,TKM,2049,8.8
6607,Turkmenistan,TKM,2050,8.8
6608,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,8.8
6609,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,8.8
6610,Latin America & the Caribbean (IDA & IBRD countries),TLA,2025,8.8
6611,Latin America & the Caribbean (IDA & IBRD countries),TLA,2026,8.8
6612,Latin America & the Caribbean (IDA & IBRD countries),TLA,2027,8.8
6613,Latin America & the Caribbean (IDA & IBRD countries),TLA,2028,8.8
6614,Latin America & the Caribbean (IDA & IBRD countries),TLA,2029,8.8
6615,Latin America & the Caribbean (IDA & IBRD countries),TLA,2030,8.8
6616,Latin America & the Caribbean (IDA & IBRD countries),TLA,2031,8.8
6617,Latin America & the Caribbean (IDA & IBRD countries),TLA,2032,8.8
6618,Latin America & the Caribbean (IDA & IBRD countries),TLA,2033,8.8
6619,Latin America & the Caribbean (IDA & IBRD countries),TLA,2034,8.8
6620,Latin America & the Caribbean (IDA & IBRD countries),TLA,2035,8.8
6621,Latin America & the Caribbean (IDA & IBRD countries),TLA,2036,8.8
6622,Latin America & the Caribbean (IDA & IBRD countries),TLA,2037,8.8
6623,Latin America & the Caribbean (IDA & IBRD countries),TLA,2038,8.8
6624,Latin America & the Caribbean (IDA & IBRD countries),TLA,2039,8.8
6625,Latin America & the Caribbean (IDA & IBRD countries),TLA,2040,8.8
6626,Latin America & the Caribbean (IDA & IBRD countries),TLA,2041,8.8
6627,Latin America & the Caribbean (IDA & IBRD countries),TLA,2042,8.8
6628,Latin America & the Caribbean (IDA & IBRD countries),TLA,2043,8.8
6629,Latin America & the Caribbean (IDA & IBRD countries),TLA,2044,8.8
6630,Latin America & the Caribbean (IDA & IBRD countries),TLA,2045,8.8
6631,Latin America & the Caribbean (IDA & IBRD countries),TLA,2046,8.8
6632,Latin America & the Caribbean (IDA & IBRD countries),TLA,2047,8.8
6633,Latin America & the Caribbean (IDA & IBRD countries),TLA,2048,8.8
6634,Latin America & the Caribbean (IDA & IBRD countries),TLA,2049,8.8
6635,Latin America & the Caribbean (IDA & IBRD countries),TLA,2050,8.8
6636,Timor-Leste,TLS,2023,8.8
6637,Timor-Leste,TLS,2024,8.8
6638,Timor-Leste,TLS,2025,8.8
6639,Timor-Leste,TLS,2026,8.8
6640,Timor-Leste,TLS,2027,8.8
6641,Timor-Leste,TLS,2028,8.8
6642,Timor-Leste,TLS,2029,8.8
6643,Timor-Leste,TLS,2030,8.8
6644,Timor-Leste,TLS,2031,8.8
6645,Timor-Leste,TLS,2032,8.8
6646,Timor-Leste,TLS,2033,8.8
6647,Timor-Leste,TLS,2034,8.8
6648,Timor-Leste,TLS,2035,8.8
6649,Timor-Leste,TLS,2036,8.8
6650,Timor-Leste,TLS,2037,8.8
6651,Timor-Leste,TLS,2038,8.8
6652,Timor-Leste,TLS,2039,8.8
6653,Timor-Leste,TLS,2040,8.8
6654,Timor-Leste,TLS,2041,8.8
6655,Timor-Leste,TLS,2042,8.8
6656,Timor-Leste,TLS,2043,8.8
6657,Timor-Leste,TLS,2044,8.8
6658,Timor-Leste,TLS,2045,8.8
6659,Timor-Leste,TLS,2046,8.8
6660,Timor-Leste,TLS,2047,8.8
6661,Timor-Leste,TLS,2048,8.8
6662,Timor-Leste,TLS,2049,8.8
6663,Timor-Leste,TLS,2050,8.8
6664,Middle East & North Africa (IDA & IBRD countries),TMN,2023,8.8
6665,Middle East & North Africa (IDA & IBRD countries),TMN,2024,8.8
6666,Middle East & North Africa (IDA & IBRD countries),TMN,2025,8.8
6667,Middle East & North Africa (IDA & IBRD countries),TMN,2026,8.8
6668,Middle East & North Africa (IDA & IBRD countries),TMN,2027,8.8
6669,Middle East & North Africa (IDA & IBRD countries),TMN,2028,8.8
6670,Middle East & North Africa (IDA & IBRD countries),TMN,2029,8.8
6671,Middle East & North Africa (IDA & IBRD countries),TMN,2030,8.8
6672,Middle East & North Africa (IDA & IBRD countries),TMN,2031,8.8
6673,Middle East & North Africa (IDA & IBRD countries),TMN,2032,8.8
6674,Middle East & North Africa (IDA & IBRD countries),TMN,2033,8.8
6675,Middle East & North Africa (IDA & IBRD countries),TMN,2034,8.8
6676,Middle East & North Africa (IDA & IBRD countries),TMN,2035,8.8
6677,Middle East & North Africa (IDA & IBRD countries),TMN,2036,8.8
6678,Middle East & North Africa (IDA & IBRD countries),TMN,2037,8.8
6679,Middle East & North Africa (IDA & IBRD countries),TMN,2038,8.8
6680,Middle East & North Africa (IDA & IBRD countries),TMN,2039,8.8
6681,Middle East & North Africa (IDA & IBRD countries),TMN,2040,8.8
6682,Middle East & North Africa (IDA & IBRD countries),TMN,2041,8.8
6683,Middle East & North Africa (IDA & IBRD countries),TMN,2042,8.8
6684,Middle East & North Africa (IDA & IBRD countries),TMN,2043,8.8
6685,Middle East & North Africa (IDA & IBRD countries),TMN,2044,8.8
6686,Middle East & North Africa (IDA & IBRD countries),TMN,2045,8.8
6687,Middle East & North Africa (IDA & IBRD countries),TMN,2046,8.8
6688,Middle East & North Africa (IDA & IBRD countries),TMN,2047,8.8
6689,Middle East & North Africa (IDA & IBRD countries),TMN,2048,8.8
6690,Middle East & North Africa (IDA & IBRD countries),TMN,2049,8.8
6691,Middle East & North Africa (IDA & IBRD countries),TMN,2050,8.8
6692,Tonga,TON,2023,8.8
6693,Tonga,TON,2024,8.8
6694,Tonga,TON,2025,8.8
6695,Tonga,TON,2026,8.8
6696,Tonga,TON,2027,8.8
6697,Tonga,TON,2028,8.8
6698,Tonga,TON,2029,8.8
6699,Tonga,TON,2030,8.8
6700,Tonga,TON,2031,8.8
6701,Tonga,TON,2032,8.8
6702,Tonga,TON,2033,8.8
6703,Tonga,TON,2034,8.8
6704,Tonga,TON,2035,8.8
6705,Tonga,TON,2036,8.8
6706,Tonga,TON,2037,8.8
6707,Tonga,TON,2038,8.8
6708,Tonga,TON,2039,8.8
6709,Tonga,TON,2040,8.8
6710,Tonga,TON,2041,8.8
6711,Tonga,TON,2042,8.8
6712,Tonga,TON,2043,8.8
6713,Tonga,TON,2044,8.8
6714,Tonga,TON,2045,8.8
6715,Tonga,TON,2046,8.8
6716,Tonga,TON,2047,8.8
6717,Tonga,TON,2048,8.8
6718,Tonga,TON,2049,8.8
6719,Tonga,TON,2050,8.8
6720,South Asia (IDA & IBRD),TSA,2023,8.8
6721,South Asia (IDA & IBRD),TSA,2024,8.8
6722,South Asia (IDA & IBRD),TSA,2025,8.8
6723,South Asia (IDA & IBRD),TSA,2026,8.8
6724,South Asia (IDA & IBRD),TSA,2027,8.8
6725,South Asia (IDA & IBRD),TSA,2028,8.8
6726,South Asia (IDA & IBRD),TSA,2029,8.8
6727,South Asia (IDA & IBRD),TSA,2030,8.8
6728,South Asia (IDA & IBRD),TSA,2031,8.8
6729,South Asia (IDA & IBRD),TSA,2032,8.8
6730,South Asia (IDA & IBRD),TSA,2033,8.8
6731,South Asia (IDA & IBRD),TSA,2034,8.8
6732,South Asia (IDA & IBRD),TSA,2035,8.8
6733,South Asia (IDA & IBRD),TSA,2036,8.8
6734,South Asia (IDA & IBRD),TSA,2037,8.8
6735,South Asia (IDA & IBRD),TSA,2038,8.8
6736,South Asia (IDA & IBRD),TSA,2039,8.8
6737,South Asia (IDA & IBRD),TSA,2040,8.8
6738,South Asia (IDA & IBRD),TSA,2041,8.8
6739,South Asia (IDA & IBRD),TSA,2042,8.8
6740,South Asia (IDA & IBRD),TSA,2043,8.8
6741,South Asia (IDA & IBRD),TSA,2044,8.8
6742,South Asia (IDA & IBRD),TSA,2045,8.8
6743,South Asia (IDA & IBRD),TSA,2046,8.8
6744,South Asia (IDA & IBRD),TSA,2047,8.8
6745,South Asia (IDA & IBRD),TSA,2048,8.8
6746,South Asia (IDA & IBRD),TSA,2049,8.8
6747,South Asia (IDA & IBRD),TSA,2050,8.8
6748,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,8.8
6749,Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,8.8
6750,Sub-Saharan Africa (IDA & IBRD countries),TSS,2025,8.8
6751,Sub-Saharan Africa (IDA & IBRD countries),TSS,2026,8.8
6752,Sub-Saharan Africa (IDA & IBRD countries),TSS,2027,8.8
6753,Sub-Saharan Africa (IDA & IBRD countries),TSS,2028,8.8
6754,Sub-Saharan Africa (IDA & IBRD countries),TSS,2029,8.8
6755,Sub-Saharan Africa (IDA & IBRD countries),TSS,2030,8.8
6756,Sub-Saharan Africa (IDA & IBRD countries),TSS,2031,8.8
6757,Sub-Saharan Africa (IDA & IBRD countries),TSS,2032,8.8
6758,Sub-Saharan Africa (IDA & IBRD countries),TSS,2033,8.8
6759,Sub-Saharan Africa (IDA & IBRD countries),TSS,2034,8.8
6760,Sub-Saharan Africa (IDA & IBRD countries),TSS,2035,8.8
6761,Sub-Saharan Africa (IDA & IBRD countries),TSS,2036,8.8
6762,Sub-Saharan Africa (IDA & IBRD countries),TSS,2037,8.8
6763,Sub-Saharan Africa (IDA & IBRD countries),TSS,2038,8.8
6764,Sub-Saharan Africa (IDA & IBRD countries),TSS,2039,8.8
6765,Sub-Saharan Africa (IDA & IBRD countries),TSS,2040,8.8
6766,Sub-Saharan Africa (IDA & IBRD countries),TSS,2041,8.8
6767,Sub-Saharan Africa (IDA & IBRD countries),TSS,2042,8.8
6768,Sub-Saharan Africa (IDA & IBRD countries),TSS,2043,8.8
6769,Sub-Saharan Africa (IDA & IBRD countries),TSS,2044,8.8
6770,Sub-Saharan Africa (IDA & IBRD countries),TSS,2045,8.8
6771,Sub-Saharan Africa (IDA & IBRD countries),TSS,2046,8.8
6772,Sub-Saharan Africa (IDA & IBRD countries),TSS,2047,8.8
6773,Sub-Saharan Africa (IDA & IBRD countries),TSS,2048,8.8
6774,Sub-Saharan Africa (IDA & IBRD countries),TSS,2049,8.8
6775,Sub-Saharan Africa (IDA & IBRD countries),TSS,2050,8.8
6776,Trinidad and Tobago,TTO,2023,8.8
6777,Trinidad and Tobago,TTO,2024,8.8
6778,Trinidad and Tobago,TTO,2025,8.8
6779,Trinidad and Tobago,TTO,2026,8.8
6780,Trinidad and Tobago,TTO,2027,8.8
6781,Trinidad and Tobago,TTO,2028,8.8
6782,Trinidad and Tobago,TTO,2029,8.8
6783,Trinidad and Tobago,TTO,2030,8.8
6784,Trinidad and Tobago,TTO,2031,8.8
6785,Trinidad and Tobago,TTO,2032,8.8
6786,Trinidad and Tobago,TTO,2033,8.8
6787,Trinidad and Tobago,TTO,2034,8.8
6788,Trinidad and Tobago,TTO,2035,8.8
6789,Trinidad and Tobago,TTO,2036,8.8
6790,Trinidad and Tobago,TTO,2037,8.8
6791,Trinidad and Tobago,TTO,2038,8.8
6792,Trinidad and Tobago,TTO,2039,8.8
6793,Trinidad and Tobago,TTO,2040,8.8
6794,Trinidad and Tobago,TTO,2041,8.8
6795,Trinidad and Tobago,TTO,2042,8.8
6796,Trinidad and Tobago,TTO,2043,8.8
6797,Trinidad and Tobago,TTO,2044,8.8
6798,Trinidad and Tobago,TTO,2045,8.8
6799,Trinidad and Tobago,TTO,2046,8.8
6800,Trinidad and Tobago,TTO,2047,8.8
6801,Trinidad and Tobago,TTO,2048,8.8
6802,Trinidad and Tobago,TTO,2049,8.8
6803,Trinidad and Tobago,TTO,2050,8.8
6804,Tunisia,TUN,2023,8.8
6805,Tunisia,TUN,2024,8.8
6806,Tunisia,TUN,2025,8.8
6807,Tunisia,TUN,2026,8.8
6808,Tunisia,TUN,2027,8.8
6809,Tunisia,TUN,2028,8.8
6810,Tunisia,TUN,2029,8.8
6811,Tunisia,TUN,2030,8.8
6812,Tunisia,TUN,2031,8.8
6813,Tunisia,TUN,2032,8.8
6814,Tunisia,TUN,2033,8.8
6815,Tunisia,TUN,2034,8.8
6816,Tunisia,TUN,2035,8.8
6817,Tunisia,TUN,2036,8.8
6818,Tunisia,TUN,2037,8.8
6819,Tunisia,TUN,2038,8.8
6820,Tunisia,TUN,2039,8.8
6821,Tunisia,TUN,2040,8.8
6822,Tunisia,TUN,2041,8.8
6823,Tunisia,TUN,2042,8.8
6824,Tunisia,TUN,2043,8.8
6825,Tunisia,TUN,2044,8.8
6826,Tunisia,TUN,2045,8.8
6827,Tunisia,TUN,2046,8.8
6828,Tunisia,TUN,2047,8.8
6829,Tunisia,TUN,2048,8.8
6830,Tunisia,TUN,2049,8.8
6831,Tunisia,TUN,2050,8.8
6832,Turkiye,TUR,2023,8.8
6833,Turkiye,TUR,2024,8.8
6834,Turkiye,TUR,2025,8.8
6835,Turkiye,TUR,2026,8.8
6836,Turkiye,TUR,2027,8.8
6837,Turkiye,TUR,2028,8.8
6838,Turkiye,TUR,2029,8.8
6839,Turkiye,TUR,2030,8.8
6840,Turkiye,TUR,2031,8.8
6841,Turkiye,TUR,2032,8.8
6842,Turkiye,TUR,2033,8.8
6843,Turkiye,TUR,2034,8.8
6844,Turkiye,TUR,2035,8.8
6845,Turkiye,TUR,2036,8.8
6846,Turkiye,TUR,2037,8.8
6847,Turkiye,TUR,2038,8.8
6848,Turkiye,TUR,2039,8.8
6849,Turkiye,TUR,2040,8.8
6850,Turkiye,TUR,2041,8.8
6851,Turkiye,TUR,2042,8.8
6852,Turkiye,TUR,2043,8.8
6853,Turkiye,TUR,2044,8.8
6854,Turkiye,TUR,2045,8.8
6855,Turkiye,TUR,2046,8.8
6856,Turkiye,TUR,2047,8.8
6857,Turkiye,TUR,2048,8.8
6858,Turkiye,TUR,2049,8.8
6859,Turkiye,TUR,2050,8.8
6860,Tuvalu,TUV,2023,8.8
6861,Tuvalu,TUV,2024,8.8
6862,Tuvalu,TUV,2025,8.8
6863,Tuvalu,TUV,2026,8.8
6864,Tuvalu,TUV,2027,8.8
6865,Tuvalu,TUV,2028,8.8
6866,Tuvalu,TUV,2029,8.8
6867,Tuvalu,TUV,2030,8.8
6868,Tuvalu,TUV,2031,8.8
6869,Tuvalu,TUV,2032,8.8
6870,Tuvalu,TUV,2033,8.8
6871,Tuvalu,TUV,2034,8.8
6872,Tuvalu,TUV,2035,8.8
6873,Tuvalu,TUV,2036,8.8
6874,Tuvalu,TUV,2037,8.8
6875,Tuvalu,TUV,2038,8.8
6876,Tuvalu,TUV,2039,8.8
6877,Tuvalu,TUV,2040,8.8
6878,Tuvalu,TUV,2041,8.8
6879,Tuvalu,TUV,2042,8.8
6880,Tuvalu,TUV,2043,8.8
6881,Tuvalu,TUV,2044,8.8
6882,Tuvalu,TUV,2045,8.8
6883,Tuvalu,TUV,2046,8.8
6884,Tuvalu,TUV,2047,8.8
6885,Tuvalu,TUV,2048,8.8
6886,Tuvalu,TUV,2049,8.8
6887,Tuvalu,TUV,2050,8.8
6888,Tanzania,TZA,2023,8.8
6889,Tanzania,TZA,2024,8.8
6890,Tanzania,TZA,2025,8.8
6891,Tanzania,TZA,2026,8.8
6892,Tanzania,TZA,2027,8.8
6893,Tanzania,TZA,2028,8.8
6894,Tanzania,TZA,2029,8.8
6895,Tanzania,TZA,2030,8.8
6896,Tanzania,TZA,2031,8.8
6897,Tanzania,TZA,2032,8.8
6898,Tanzania,TZA,2033,8.8
6899,Tanzania,TZA,2034,8.8
6900,Tanzania,TZA,2035,8.8
6901,Tanzania,TZA,2036,8.8
6902,Tanzania,TZA,2037,8.8
6903,Tanzania,TZA,2038,8.8
6904,Tanzania,TZA,2039,8.8
6905,Tanzania,TZA,2040,8.8
6906,Tanzania,TZA,2041,8.8
6907,Tanzania,TZA,2042,8.8
6908,Tanzania,TZA,2043,8.8
6909,Tanzania,TZA,2044,8.8
6910,Tanzania,TZA,2045,8.8
6911,Tanzania,TZA,2046,8.8
6912,Tanzania,TZA,2047,8.8
6913,Tanzania,TZA,2048,8.8
6914,Tanzania,TZA,2049,8.8
6915,Tanzania,TZA,2050,8.8
6916,Uganda,UGA,2023,8.8
6917,Uganda,UGA,2024,8.8
6918,Uganda,UGA,2025,8.8
6919,Uganda,UGA,2026,8.8
6920,Uganda,UGA,2027,8.8
6921,Uganda,UGA,2028,8.8
6922,Uganda,UGA,2029,8.8
6923,Uganda,UGA,2030,8.8
6924,Uganda,UGA,2031,8.8
6925,Uganda,UGA,2032,8.8
6926,Uganda,UGA,2033,8.8
6927,Uganda,UGA,2034,8.8
6928,Uganda,UGA,2035,8.8
6929,Uganda,UGA,2036,8.8
6930,Uganda,UGA,2037,8.8
6931,Uganda,UGA,2038,8.8
6932,Uganda,UGA,2039,8.8
6933,Uganda,UGA,2040,8.8
6934,Uganda,UGA,2041,8.8
6935,Uganda,UGA,2042,8.8
6936,Uganda,UGA,2043,8.8
6937,Uganda,UGA,2044,8.8
6938,Uganda,UGA,2045,8.8
6939,Uganda,UGA,2046,8.8
6940,Uganda,UGA,2047,8.8
6941,Uganda,UGA,2048,8.8
6942,Uganda,UGA,2049,8.8
6943,Uganda,UGA,2050,8.8
6944,Ukraine,UKR,2023,8.8
6945,Ukraine,UKR,2024,8.8
6946,Ukraine,UKR,2025,8.8
6947,Ukraine,UKR,2026,8.8
6948,Ukraine,UKR,2027,8.8
6949,Ukraine,UKR,2028,8.8
6950,Ukraine,UKR,2029,8.8
6951,Ukraine,UKR,2030,8.8
6952,Ukraine,UKR,2031,8.8
6953,Ukraine,UKR,2032,8.8
6954,Ukraine,UKR,2033,8.8
6955,Ukraine,UKR,2034,8.8
6956,Ukraine,UKR,2035,8.8
6957,Ukraine,UKR,2036,8.8
6958,Ukraine,UKR,2037,8.8
6959,Ukraine,UKR,2038,8.8
6960,Ukraine,UKR,2039,8.8
6961,Ukraine,UKR,2040,8.8
6962,Ukraine,UKR,2041,8.8
6963,Ukraine,UKR,2042,8.8
6964,Ukraine,UKR,2043,8.8
6965,Ukraine,UKR,2044,8.8
6966,Ukraine,UKR,2045,8.8
6967,Ukraine,UKR,2046,8.8
6968,Ukraine,UKR,2047,8.8
6969,Ukraine,UKR,2048,8.8
6970,Ukraine,UKR,2049,8.8
6971,Ukraine,UKR,2050,8.8
6972,Upper middle income,UMC,2023,8.8
6973,Upper middle income,UMC,2024,8.8
6974,Upper middle income,UMC,2025,8.8
6975,Upper middle income,UMC,2026,8.8
6976,Upper middle income,UMC,2027,8.8
6977,Upper middle income,UMC,2028,8.8
6978,Upper middle income,UMC,2029,8.8
6979,Upper middle income,UMC,2030,8.8
6980,Upper middle income,UMC,2031,8.8
6981,Upper middle income,UMC,2032,8.8
6982,Upper middle income,UMC,2033,8.8
6983,Upper middle income,UMC,2034,8.8
6984,Upper middle income,UMC,2035,8.8
6985,Upper middle income,UMC,2036,8.8
6986,Upper middle income,UMC,2037,8.8
6987,Upper middle income,UMC,2038,8.8
6988,Upper middle income,UMC,2039,8.8
6989,Upper middle income,UMC,2040,8.8
6990,Upper middle income,UMC,2041,8.8
6991,Upper middle income,UMC,2042,8.8
6992,Upper middle income,UMC,2043,8.8
6993,Upper middle income,UMC,2044,8.8
6994,Upper middle income,UMC,2045,8.8
6995,Upper middle income,UMC,2046,8.8
6996,Upper middle income,UMC,2047,8.8
6997,Upper middle income,UMC,2048,8.8
6998,Upper middle income,UMC,2049,8.8
6999,Upper middle income,UMC,2050,8.8
7000,Uruguay,URY,2023,8.8
7001,Uruguay,URY,2024,8.8
7002,Uruguay,URY,2025,8.8
7003,Uruguay,URY,2026,8.8
7004,Uruguay,URY,2027,8.8
7005,Uruguay,URY,2028,8.8
7006,Uruguay,URY,2029,8.8
7007,Uruguay,URY,2030,8.8
7008,Uruguay,URY,2031,8.8
7009,Uruguay,URY,2032,8.8
7010,Uruguay,URY,2033,8.8
7011,Uruguay,URY,2034,8.8
7012,Uruguay,URY,2035,8.8
7013,Uruguay,URY,2036,8.8
7014,Uruguay,URY,2037,8.8
7015,Uruguay,URY,2038,8.8
7016,Uruguay,URY,2039,8.8
7017,Uruguay,URY,2040,8.8
7018,Uruguay,URY,2041,8.8
7019,Uruguay,URY,2042,8.8
7020,Uruguay,URY,2043,8.8
7021,Uruguay,URY,2044,8.8
7022,Uruguay,URY,2045,8.8
7023,Uruguay,URY,2046,8.8
7024,Uruguay,URY,2047,8.8
7025,Uruguay,URY,2048,8.8
7026,Uruguay,URY,2049,8.8
7027,Uruguay,URY,2050,8.8
7028,United States,USA,2023,8.8
7029,United States,USA,2024,8.8
7030,United States,USA,2025,8.8
7031,United States,USA,2026,8.8
7032,United States,USA,2027,8.8
7033,United States,USA,2028,8.8
7034,United States,USA,2029,8.8
7035,United States,USA,2030,8.8
7036,United States,USA,2031,8.8
7037,United States,USA,2032,8.8
7038,United States,USA,2033,8.8
7039,United States,USA,2034,8.8
7040,United States,USA,2035,8.8
7041,United States,USA,2036,8.8
7042,United States,USA,2037,8.8
7043,United States,USA,2038,8.8
7044,United States,USA,2039,8.8
7045,United States,USA,2040,8.8
7046,United States,USA,2041,8.8
7047,United States,USA,2042,8.8
7048,United States,USA,2043,8.8
7049,United States,USA,2044,8.8
7050,United States,USA,2045,8.8
7051,United States,USA,2046,8.8
7052,United States,USA,2047,8.8
7053,United States,USA,2048,8.8
7054,United States,USA,2049,8.8
7055,United States,USA,2050,8.8
7056,Uzbekistan,UZB,2023,8.8
7057,Uzbekistan,UZB,2024,8.8
7058,Uzbekistan,UZB,2025,8.8
7059,Uzbekistan,UZB,2026,8.8
7060,Uzbekistan,UZB,2027,8.8
7061,Uzbekistan,UZB,2028,8.8
7062,Uzbekistan,UZB,2029,8.8
7063,Uzbekistan,UZB,2030,8.8
7064,Uzbekistan,UZB,2031,8.8
7065,Uzbekistan,UZB,2032,8.8
7066,Uzbekistan,UZB,2033,8.8
7067,Uzbekistan,UZB,2034,8.8
7068,Uzbekistan,UZB,2035,8.8
7069,Uzbekistan,UZB,2036,8.8
7070,Uzbekistan,UZB,2037,8.8
7071,Uzbekistan,UZB,2038,8.8
7072,Uzbekistan,UZB,2039,8.8
7073,Uzbekistan,UZB,2040,8.8
7074,Uzbekistan,UZB,2041,8.8
7075,Uzbekistan,UZB,2042,8.8
7076,Uzbekistan,UZB,2043,8.8
7077,Uzbekistan,UZB,2044,8.8
7078,Uzbekistan,UZB,2045,8.8
7079,Uzbekistan,UZB,2046,8.8
7080,Uzbekistan,UZB,2047,8.8
7081,Uzbekistan,UZB,2048,8.8
7082,Uzbekistan,UZB,2049,8.8
7083,Uzbekistan,UZB,2050,8.8
7084,St. Vincent and the Grenadines,VCT,2023,8.8
7085,St. Vincent and the Grenadines,VCT,2024,8.8
7086,St. Vincent and the Grenadines,VCT,2025,8.8
7087,St. Vincent and the Grenadines,VCT,2026,8.8
7088,St. Vincent and the Grenadines,VCT,2027,8.8
7089,St. Vincent and the Grenadines,VCT,2028,8.8
7090,St. Vincent and the Grenadines,VCT,2029,8.8
7091,St. Vincent and the Grenadines,VCT,2030,8.8
7092,St. Vincent and the Grenadines,VCT,2031,8.8
7093,St. Vincent and the Grenadines,VCT,2032,8.8
7094,St. Vincent and the Grenadines,VCT,2033,8.8
7095,St. Vincent and the Grenadines,VCT,2034,8.8
7096,St. Vincent and the Grenadines,VCT,2035,8.8
7097,St. Vincent and the Grenadines,VCT,2036,8.8
7098,St. Vincent and the Grenadines,VCT,2037,8.8
7099,St. Vincent and the Grenadines,VCT,2038,8.8
7100,St. Vincent and the Grenadines,VCT,2039,8.8
7101,St. Vincent and the Grenadines,VCT,2040,8.8
7102,St. Vincent and the Grenadines,VCT,2041,8.8
7103,St. Vincent and the Grenadines,VCT,2042,8.8
7104,St. Vincent and the Grenadines,VCT,2043,8.8
7105,St. Vincent and the Grenadines,VCT,2044,8.8
7106,St. Vincent and the Grenadines,VCT,2045,8.8
7107,St. Vincent and the Grenadines,VCT,2046,8.8
7108,St. Vincent and the Grenadines,VCT,2047,8.8
7109,St. Vincent and the Grenadines,VCT,2048,8.8
